Iteration,Current evaluation,Best evaluation,Time Used,Current colours used,Best colours used
277,-1932,-1932,29.317347992910072,35,35
278,-1932,-1932,29.381330840056762,35,35
279,-1932,-1932,29.442418623017147,35,35
280,-1936,-1936,29.6503231509123,35,35
281,-1936,-1936,29.7118022069335,35,35
282,-1938,-1938,30.081463078036904,35,35
283,-1938,-1938,30.152263581054285,35,35
284,-1938,-1938,30.215067944023758,35,35
285,-1938,-1938,30.276823580032215,35,35
286,-1936,-1938,30.34229706111364,35,35
287,-1938,-1938,30.409838245948777,35,35
288,-1938,-1938,30.559279405977577,35,35
289,-1938,-1938,30.631100001046434,35,35
290,-1936,-1938,30.69615608896129,36,35
291,-1938,-1938,30.763689091894776,35,35
292,-1936,-1938,30.838028649101034,35,35
293,-1936,-1938,30.90224264608696,35,35
294,-1934,-1938,30.96716956491582,35,35
295,-1936,-1938,31.038840491091833,35,35
296,-1938,-1938,31.104621791979298,35,35
297,-1940,-1940,31.500675339018926,35,35
298,-1940,-1940,31.583143455907702,35,35
299,-1940,-1940,31.64998754207045,35,35
300,-1940,-1940,31.718743459088728,35,35
301,-1940,-1940,31.788964759092778,35,35
302,-1940,-1940,31.852321688085794,35,35
303,-1942,-1942,32.16530825593509,35,35
304,-1944,-1944,32.365035681053996,35,35
305,-1944,-1944,32.52339326799847,35,35
306,-1944,-1944,32.58943608496338,35,35
307,-1948,-1948,32.78248288505711,35,35
308,-1952,-1952,33.09686978906393,35,35
309,-1952,-1952,33.16569452290423,35,35
310,-1952,-1952,33.23185166507028,35,35
311,-1952,-1952,33.29648554092273,35,35
312,-1952,-1952,33.36668553901836,35,35
313,-1952,-1952,33.43617589795031,35,35
314,-1952,-1952,33.49933354300447,35,35
315,-1950,-1952,33.56521742395125,34,35
316,-1952,-1952,33.72544834995642,35,35
317,-1952,-1952,33.79158956394531,35,35
318,-1952,-1952,33.85570288589224,35,35
319,-1952,-1952,33.92109808512032,35,35
320,-1952,-1952,33.98684555804357,35,35
321,-1950,-1952,34.05553570901975,35,35
322,-1952,-1952,34.11814349004999,35,35
323,-1952,-1952,34.18152922508307,35,35
324,-1952,-1952,34.25074181891978,35,35
325,-1954,-1954,34.52743063401431,35,35
326,-1956,-1956,34.711601129034534,35,35
327,-1956,-1956,34.866007626987994,35,35
328,-1956,-1956,34.93038990604691,35,35
329,-1956,-1956,34.99347193608992,35,35
330,-1954,-1956,35.05966771300882,35,35
331,-1952,-1956,35.12617375096306,35,35
332,-1952,-1956,35.191494069993496,35,35
333,-1954,-1956,35.25739817507565,35,35
334,-1952,-1956,35.32299149292521,34,35
335,-1954,-1956,35.38829096290283,35,35
336,-1954,-1956,35.45765002304688,35,35
337,-1954,-1956,35.52166362898424,35,35
338,-1952,-1956,35.676036471966654,35,35
339,-1952,-1956,35.74014800507575,35,35
340,-1954,-1956,35.802837227936834,35,35
341,-1954,-1956,35.868052888894454,35,35
342,-1954,-1956,35.93655111710541,35,35
343,-1952,-1956,36.0020688730292,35,35
344,-1952,-1956,36.068169048056006,35,35
345,-1952,-1956,36.13521638698876,35,35
346,-1956,-1956,36.20117861405015,35,35
347,-1960,-1960,36.505320464028046,35,35
348,-1960,-1960,36.57204712694511,35,35
349,-1960,-1960,36.63686035107821,35,35
350,-1964,-1964,36.9376041200012,35,35
351,-1964,-1964,37.00214842008427,35,35
352,-1964,-1964,37.06850854190998,35,35
353,-1964,-1964,37.132754476042464,35,35
354,-1964,-1964,37.19877520110458,35,35
355,-1962,-1964,37.26671152608469,35,35
356,-1962,-1964,37.32998369494453,35,35
357,-1960,-1964,37.392305369023234,35,35
358,-1960,-1964,37.46156973997131,35,35
359,-1962,-1964,37.526148000964895,35,35
360,-1962,-1964,37.677741867955774,35,35
361,-1960,-1964,37.74260569200851,35,35
362,-1958,-1964,37.80537874693982,35,35
363,-1962,-1964,37.871956249000505,35,35
364,-1960,-1964,37.93782600807026,35,35
365,-1960,-1964,38.00270284805447,35,35
366,-1970,-1970,38.327471104916185,34,34
367,-1972,-1972,38.51480853394605,34,34
368,-1972,-1972,38.581963100936264,34,34
369,-1972,-1972,38.645479515893385,34,34
370,-1972,-1972,38.709925793111324,34,34
371,-1972,-1972,38.86249985708855,34,34
372,-1972,-1972,38.92719589895569,34,34
373,-1976,-1976,39.12563323392533,34,34
374,-1974,-1976,39.18962506810203,34,34
375,-1972,-1976,39.25159842404537,33,34
376,-1974,-1976,39.31273620692082,34,34
377,-1974,-1976,39.46617109212093,34,34
378,-1974,-1976,39.52840543608181,34,34
379,-1972,-1976,39.593685634899884,34,34
380,-1972,-1976,39.657183025963604,34,34
381,-1972,-1976,39.7258941559121,34,34
382,-1970,-1976,39.79231724794954,34,34
383,-1968,-1976,39.85487736295909,35,34
384,-1970,-1976,39.91707636695355,34,34
385,-1968,-1976,39.9842194900848,33,34
386,-1970,-1976,40.050896062050015,34,34
387,-1972,-1976,40.11469020298682,34,34
388,-1972,-1976,40.278370583895594,34,34
389,-1974,-1976,40.34418973699212,34,34
390,-1974,-1976,40.41086862189695,34,34
391,-1972,-1976,40.478762476937845,34,34
392,-1976,-1976,40.545953191118315,34,34
393,-1974,-1976,40.61369164194912,33,34
394,-1976,-1976,40.67945640091784,34,34
395,-1976,-1976,40.746772900922224,34,34
396,-1974,-1976,40.81307439506054,35,34
397,-1976,-1976,40.882222808897495,34,34
398,-1974,-1976,40.94748853193596,33,34
399,-1976,-1976,41.10876386403106,34,34
400,-1976,-1976,41.17398466402665,34,34
401,-1974,-1976,41.238321914104745,33,34
402,-1976,-1976,41.30588102201,34,34
403,-1976,-1976,41.37643256201409,34,34
404,-1974,-1976,41.44316709111445,34,34
405,-1972,-1976,41.50958348088898,34,34
406,-1970,-1976,41.57633820991032,35,34
407,-1970,-1976,41.64834760897793,35,34
408,-1970,-1976,41.71859760209918,35,34
409,-1970,-1976,41.78791695390828,35,34
410,-1972,-1976,41.94786749291234,34,34
411,-1970,-1976,42.01345797092654,34,34
412,-1968,-1976,42.08113787905313,33,34
413,-1968,-1976,42.14697979600169,33,34
414,-1970,-1976,42.21278332895599,34,34
415,-1970,-1976,42.281729890964925,34,34
416,-1972,-1976,42.34940198902041,34,34
417,-1974,-1976,42.41803778288886,34,34
418,-1974,-1976,42.484050907893106,34,34
419,-1972,-1976,42.55462271999568,34,34
420,-1976,-1976,42.624012873042375,34,34
421,-1976,-1976,42.782385733909905,34,34
422,-1974,-1976,42.85070385504514,35,34
423,-1976,-1976,42.917322867084295,34,34
424,-1974,-1976,42.983411154011264,33,34
425,-1976,-1976,43.05634256498888,34,34
426,-1976,-1976,43.1269048480317,34,34
427,-1974,-1976,43.193470753962174,33,34
428,-1976,-1976,43.26326322904788,34,34
429,-1976,-1976,43.337173893116415,34,34
430,-1976,-1976,43.40370415011421,34,34
431,-1976,-1976,43.473217263119295,34,34
432,-1976,-1976,43.54797882493585,34,34
433,-1974,-1976,43.70693469699472,34,34
434,-1974,-1976,43.77347428095527,34,34
435,-1972,-1976,43.83753268397413,34,34
436,-1970,-1976,43.904750775080174,34,34
437,-1972,-1976,43.97371295490302,34,34
438,-1972,-1976,44.04164420696907,34,34
439,-1972,-1976,44.11242103902623,34,34
440,-1970,-1976,44.17965223407373,34,34
441,-1968,-1976,44.2472269309219,34,34
442,-1972,-1976,44.3155485719908,34,34
443,-1970,-1976,44.47534510609694,34,34
444,-1968,-1976,44.54362473892979,34,34
445,-1970,-1976,44.6092630259227,34,34
446,-1970,-1976,44.67530009103939,34,34
447,-1970,-1976,44.74598197895102,34,34
448,-1968,-1976,44.81203544093296,35,34
449,-1970,-1976,44.87842159206048,34,34
450,-1968,-1976,44.946198829915375,34,34
451,-1964,-1976,45.01489944709465,35,34
452,-1970,-1976,45.08218802395277,34,34
453,-1970,-1976,45.148951519979164,34,34
454,-1968,-1976,45.2157280840911,35,34
455,-1974,-1976,45.36753440601751,34,34
456,-1974,-1976,45.433503336971626,34,34
457,-1972,-1976,45.49784641107544,33,34
458,-1974,-1976,45.563219191040844,34,34
459,-1976,-1976,45.63082602294162,34,34
460,-1976,-1976,45.69590523606166,34,34
461,-1974,-1976,45.763539056060836,34,34
462,-1972,-1976,45.82875115191564,33,34
463,-1974,-1976,45.89175073406659,34,34
464,-1974,-1976,45.95709291705862,34,34
465,-1974,-1976,46.02537912200205,34,34
466,-1972,-1976,46.17536031990312,34,34
467,-1970,-1976,46.2438159880694,35,34
468,-1974,-1976,46.31098053511232,34,34
469,-1974,-1976,46.374971863115206,34,34
470,-1972,-1976,46.442722480976954,33,34
471,-1974,-1976,46.5099253510125,34,34
472,-1974,-1976,46.575204950990155,34,34
473,-1972,-1976,46.64238927909173,34,34
474,-1970,-1976,46.713052187114954,34,34
475,-1968,-1976,46.777774394955486,34,34
476,-1972,-1976,46.84343602298759,34,34
477,-1970,-1976,46.99696019291878,35,34
478,-1974,-1976,47.06488502607681,34,34
479,-1972,-1976,47.12979792198166,34,34
480,-1970,-1976,47.1935310869012,34,34
481,-1970,-1976,47.26237946306355,34,34
482,-1972,-1976,47.329980476992205,34,34
483,-1970,-1976,47.39323657006025,35,34
484,-1972,-1976,47.460191630991176,34,34
485,-1970,-1976,47.52722397795878,35,34
486,-1970,-1976,47.59443122311495,35,34
487,-1970,-1976,47.66462004208006,35,34
488,-1970,-1976,47.81949915504083,35,34
489,-1970,-1976,47.88824315997772,35,34
490,-1970,-1976,47.95482140593231,35,34
491,-1970,-1976,48.02126039005816,35,34
492,-1968,-1976,48.0891369599849,35,34
493,-1970,-1976,48.15981494192965,35,34
494,-1970,-1976,48.22499150293879,35,34
495,-1968,-1976,48.29308302607387,35,34
496,-1966,-1976,48.3604534000624,35,34
497,-1964,-1976,48.42778644710779,34,34
498,-1970,-1976,48.58690946409479,34,34
499,-1970,-1976,48.651518791913986,34,34
500,-1972,-1976,48.71774058789015,34,34
501,-1972,-1976,48.78361073997803,34,34
502,-1972,-1976,48.85049695102498,34,34
503,-1970,-1976,48.91671191691421,34,34
504,-1976,-1976,48.98422774299979,34,34
505,-1974,-1976,49.04871751391329,34,34
506,-1976,-1976,49.115391955012456,34,34
507,-1976,-1976,49.183827579021454,34,34
508,-1976,-1976,49.24792705802247,34,34
509,-1974,-1976,49.40741023304872,33,34
510,-1976,-1976,49.469263199018314,34,34
511,-1976,-1976,49.53544478490949,34,34
512,-1976,-1976,49.603018114110455,34,34
513,-1976,-1976,49.669544174103066,34,34
514,-1974,-1976,49.73572920705192,34,34
515,-1972,-1976,49.802784393075854,34,34
516,-1972,-1976,49.8675977808889,34,34
517,-1974,-1976,49.933423812966794,34,34
518,-1976,-1976,50.00136882299557,34,34
519,-1978,-1978,50.3244775000494,34,34
520,-1978,-1978,50.39360886905342,34,34
521,-1976,-1978,50.45959964510985,33,34
522,-1978,-1978,50.54121345607564,34,34
523,-1976,-1978,50.60919558093883,34,34
524,-1974,-1978,50.67480927007273,34,34
525,-1972,-1978,50.739631958073005,34,34
526,-1970,-1978,50.896129365079105,35,34
527,-1972,-1978,50.96150163700804,34,34
528,-1970,-1978,51.02822915301658,34,34
529,-1968,-1978,51.09310215408914,35,34
530,-1968,-1978,51.16232854989357,35,34
531,-1970,-1978,51.232449071947485,35,34
532,-1970,-1978,51.29710008902475,35,34
533,-1972,-1978,51.36309476196766,34,34
534,-1974,-1978,51.43087483011186,34,34
535,-1976,-1978,51.49620729102753,34,34
536,-1976,-1978,51.56004639505409,34,34
537,-1976,-1978,51.71699739689939,34,34
538,-1976,-1978,51.78339342796244,34,34
539,-1974,-1978,51.8487535470631,35,34
540,-1974,-1978,51.91537005500868,35,34
541,-1974,-1978,51.98598285089247,35,34
542,-1974,-1978,52.05361290904693,35,34
543,-1974,-1978,52.120078823994845,35,34
544,-1972,-1978,52.18824657890946,34,34
545,-1974,-1978,52.255329655017704,35,34
546,-1974,-1978,52.32132917805575,35,34
547,-1976,-1978,52.38788347807713,34,34
548,-1976,-1978,52.54382154089399,34,34
549,-1976,-1978,52.608880947111174,34,34
550,-1976,-1978,52.675652947044,34,34
551,-1974,-1978,52.74047102103941,34,34
552,-1972,-1978,52.80680752499029,35,34
553,-1974,-1978,52.87594768591225,34,34
554,-1972,-1978,52.94042301597074,34,34
555,-1972,-1978,53.004646382061765,34,34
556,-1974,-1978,53.07423305301927,34,34
557,-1974,-1978,53.14159493101761,34,34
558,-1972,-1978,53.20618334505707,35,34
559,-1974,-1978,53.36577026802115,34,34
560,-1976,-1978,53.434718146920204,34,34
561,-1976,-1978,53.50384106207639,34,34
562,-1976,-1978,53.57483779801987,34,34
563,-1974,-1978,53.64418991608545,34,34
564,-1972,-1978,53.715151282958686,34,34
565,-1972,-1978,53.7827734160237,34,34
566,-1972,-1978,53.852007993962616,34,34
567,-1976,-1978,53.920627946034074,34,34
568,-1976,-1978,53.99097720393911,34,34
569,-1976,-1978,54.063176499912515,34,34
570,-1980,-1980,54.396104994928464,34,34
571,-1980,-1980,54.46358946408145,34,34
572,-1980,-1980,54.53093909705058,34,34
573,-1982,-1982,54.877752827014774,34,34
574,-1982,-1982,54.94697542395443,34,34
575,-1980,-1982,55.01623769104481,33,34
576,-1982,-1982,55.08513692300767,34,34
577,-1982,-1982,55.15591992600821,34,34
578,-1982,-1982,55.22685557906516,34,34
579,-1982,-1982,55.29696338903159,34,34
580,-1980,-1982,55.36618744395673,34,34
581,-1978,-1982,55.52976658102125,34,34
582,-1976,-1982,55.599236781010404,34,34
583,-1976,-1982,55.66842219000682,34,34
584,-1976,-1982,55.74089654791169,34,34
585,-1978,-1982,55.811310515971854,34,34
586,-1978,-1982,55.87898145895451,34,34
587,-1978,-1982,55.948911319021136,34,34
588,-1978,-1982,56.018113759113476,34,34
589,-1976,-1982,56.08705803309567,35,34
590,-1978,-1982,56.16081573208794,34,34
591,-1978,-1982,56.23981614992954,34,34
592,-1978,-1982,56.40755513100885,34,34
593,-1978,-1982,56.477524901973084,34,34
594,-1976,-1982,56.5470823480282,33,34
595,-1978,-1982,56.616350058000535,34,34
596,-1978,-1982,56.69022993999533,34,34
597,-1976,-1982,56.7626008100342,33,34
598,-1978,-1982,56.83113162405789,34,34
599,-1990,-1990,57.1590778210666,34,34
600,-1992,-1992,57.382097265915945,33,33
601,-1994,-1994,57.73308826191351,33,33
602,-1994,-1994,57.80399392102845,33,33
603,-1996,-1996,58.037495827069506,33,33
604,-1994,-1996,58.19389348500408,33,33
605,-1992,-1996,58.26292286789976,33,33
606,-1992,-1996,58.331534520024434,33,33
607,-1994,-1996,58.39973233290948,33,33
608,-1992,-1996,58.467589020961896,33,33
609,-1990,-1996,58.53508953889832,33,33
610,-1988,-1996,58.601221336983144,33,33
611,-1986,-1996,58.668909958098084,34,33
612,-1988,-1996,58.73911046190187,33,33
613,-1990,-1996,58.806315747089684,33,33
614,-1988,-1996,58.87319468194619,33,33
615,-1986,-1996,58.94358353107236,33,33
616,-1986,-1996,59.10429422091693,33,33
617,-1986,-1996,59.1733923740685,33,33
618,-1986,-1996,59.23959081294015,33,33
619,-1984,-1996,59.30706882989034,33,33
620,-1982,-1996,59.37563069793396,33,33
621,-1984,-1996,59.44182413793169,33,33
622,-1984,-1996,59.509918201947585,33,33
623,-1984,-1996,59.577820148086175,33,33
624,-1982,-1996,59.64695429499261,33,33
625,-1980,-1996,59.71427856897935,33,33
626,-1978,-1996,59.784430240048096,34,33
627,-1980,-1996,59.85404061595909,34,33
628,-1982,-1996,60.016844148980454,33,33
629,-1982,-1996,60.088033298030496,33,33
630,-1980,-1996,60.15570978098549,33,33
631,-1980,-1996,60.2246250549797,33,33
632,-1982,-1996,60.294619858963415,33,33
