Iteration,Current evaluation,Best evaluation,Time Used,Current colours used,Best colours used
80,-8566,-8566,191.41536739305593,125,125
81,-8568,-8568,193.86258779210038,125,125
82,-8574,-8574,196.07860114611685,125,125
83,-8576,-8576,198.6337905889377,125,125
84,-8580,-8580,200.79723444301635,125,125
85,-8590,-8590,203.12316471501254,125,125
86,-8592,-8592,205.37101680901833,125,125
87,-8596,-8596,207.76032240106724,125,125
88,-8598,-8598,210.07640718505718,125,125
89,-8602,-8602,212.23448003898375,125,125
90,-8604,-8604,214.78582572494633,125,125
91,-8608,-8608,217.09207880613394,125,125
92,-8610,-8610,219.171495934017,125,125
93,-8614,-8614,221.70925203408115,125,125
94,-8616,-8616,223.9967964021489,124,124
95,-8618,-8618,225.98926266096532,124,124
96,-8620,-8620,228.57342023099773,124,124
97,-8626,-8626,230.67158383014612,124,124
98,-8630,-8630,232.74961570999585,124,124
99,-8632,-8632,235.0362060959451,124,124
100,-8634,-8634,237.19620047113858,124,124
101,-8636,-8636,239.35272005898878,124,124
102,-8640,-8640,241.6887210670393,124,124
103,-8642,-8642,243.95174759300426,124,124
104,-8644,-8644,246.00718397414312,124,124
105,-8648,-8648,248.3536614610348,124,124
106,-8650,-8650,250.41834180313163,124,124
107,-8658,-8658,252.56580953509547,123,123
108,-8660,-8660,254.50514567410573,123,123
109,-8662,-8662,256.82012008712627,123,123
110,-8666,-8666,259.00230324594304,123,123
111,-8668,-8668,261.44130386412144,123,123
112,-8670,-8670,263.6356362479273,123,123
113,-8672,-8672,265.9081343600992,123,123
114,-8676,-8676,268.6054726031143,123,123
115,-8680,-8680,270.9414558680728,123,123
116,-8682,-8682,273.1581904159393,123,123
117,-8686,-8686,275.4206002710853,123,123
118,-8690,-8690,278.09523517405614,123,123
119,-8692,-8692,280.4533222899772,123,123
120,-8694,-8694,282.53056342713535,123,123
121,-8696,-8696,284.42770096194,123,123
122,-8698,-8698,286.7268396350555,123,123
123,-8706,-8706,289.23342741606757,122,122
124,-8712,-8712,291.27406471199356,122,122
125,-8714,-8714,293.3527934860904,122,122
126,-8716,-8716,295.52308481000364,121,121
127,-8720,-8720,298.0637211150024,121,121
128,-8722,-8722,300.2196289729327,121,121
129,-8724,-8724,302.6049648539629,121,121
130,-8726,-8726,304.75774449296296,121,121
131,-8728,-8728,307.25096227414906,121,121
132,-8732,-8732,309.35905159800313,121,121
133,-8734,-8734,311.7247571449261,121,121
134,-8736,-8736,313.8764540310949,121,121
135,-8740,-8740,316.5895560050849,121,121
136,-8742,-8742,318.77746388013475,121,121
137,-8744,-8744,320.91294845193624,121,121
138,-8748,-8748,323.6074645379558,121,121
139,-8750,-8750,326.23143606306985,121,121
140,-8754,-8754,328.6305207039695,121,121
141,-8756,-8756,331.178513007937,121,121
142,-8758,-8758,333.360664392123,121,121
143,-8760,-8760,335.85812115692534,121,121
144,-8762,-8762,338.2362009999342,121,121
145,-8766,-8766,340.67059098905884,121,121
146,-8768,-8768,342.7128063600976,121,121
147,-8770,-8770,345.1248936569318,121,121
148,-8772,-8772,347.37914538313635,121,121
149,-8774,-8774,349.70493024913594,121,121
150,-8776,-8776,351.6972719980404,121,121
151,-8782,-8782,354.33817101898603,120,120
152,-8788,-8788,356.7672032529954,120,120
153,-8790,-8790,358.77571039204486,120,120
154,-8794,-8794,361.1566951600835,120,120
155,-8796,-8796,363.8766622780822,120,120
156,-8800,-8800,366.07147188903764,120,120
157,-8804,-8804,368.45918121095747,120,120
158,-8806,-8806,370.5854017541278,120,120
159,-8808,-8808,372.99884531111456,120,120
160,-8810,-8810,375.4497801461257,120,120
161,-8812,-8812,377.7345793619752,120,120
162,-8816,-8816,379.80976734193973,120,120
163,-8820,-8820,382.32939935312606,120,120
164,-8822,-8822,384.2128785371315,120,120
165,-8828,-8828,386.51005344395526,120,120
166,-8834,-8834,389.02376397000626,120,120
167,-8836,-8836,391.14787271409295,120,120
168,-8840,-8840,393.34792181197554,120,120
169,-8848,-8848,396.17674309713766,120,120
170,-8852,-8852,398.65035679307766,120,120
171,-8856,-8856,400.7968860240653,120,120
172,-8858,-8858,403.25965395895764,120,120
173,-8864,-8864,406.1195174381137,120,120
174,-8866,-8866,408.64980560494587,120,120
175,-8876,-8876,410.7683314201422,120,120
176,-8878,-8878,413.16347015392967,120,120
177,-8880,-8880,415.65488631511107,120,120
178,-8882,-8882,418.1095306640491,120,120
179,-8886,-8886,420.59449290903285,120,120
180,-8888,-8888,422.6788006131537,120,120
181,-8890,-8890,425.38705410109833,120,120
182,-8892,-8892,427.95983644993976,120,120
183,-8898,-8898,430.43420852697454,120,120
184,-8900,-8900,433.2827466460876,120,120
185,-8902,-8902,435.56389685114846,120,120
186,-8904,-8904,437.9163734470494,120,120
187,-8904,-8904,438.63184317201376,120,120
188,-8906,-8906,441.34601656207815,120,120
189,-8912,-8912,443.4106255990919,120,120
190,-8916,-8916,445.8933999501169,120,120
191,-8918,-8918,448.14615743001923,120,120
192,-8920,-8920,450.25613080803305,120,120
193,-8922,-8922,452.8086451140698,120,120
194,-8924,-8924,455.30550231412053,120,120
195,-8928,-8928,457.79633438494056,120,120
196,-8930,-8930,460.11782930907793,120,120
197,-8936,-8936,462.91450682701543,120,120
198,-8938,-8938,465.0255418110173,120,120
199,-8940,-8940,467.6720429731067,120,120
200,-8942,-8942,469.73027658392675,119,119
201,-8944,-8944,472.22816040413454,119,119
202,-8946,-8946,474.1756086801179,119,119
203,-8948,-8948,476.67456093407236,119,119
204,-8950,-8950,479.5217807639856,119,119
205,-8952,-8952,481.8801869249437,119,119
206,-8956,-8956,484.5051073569339,119,119
207,-8962,-8962,486.9142271799501,119,119
208,-8966,-8966,489.74242030410096,119,119
209,-8966,-8966,490.4335188069381,119,119
210,-8968,-8968,492.4425521509256,119,119
211,-8970,-8970,495.14073100010864,119,119
212,-8970,-8970,495.87524369498715,119,119
213,-8978,-8978,498.2588746261317,119,119
214,-8986,-8986,500.9215348509606,118,118
215,-8988,-8988,503.85080904792994,118,118
216,-8990,-8990,506.82058474514633,118,118
217,-8992,-8992,509.2657134849578,118,118
218,-8994,-8994,511.41970770806074,118,118
219,-8996,-8996,513.7843997590244,118,118
220,-9002,-9002,516.2306476160884,118,118
221,-9004,-9004,518.6477230859455,118,118
222,-9006,-9006,520.8077609620523,118,118
223,-9008,-9008,522.7706962439697,118,118
224,-9010,-9010,525.2091439699288,117,117
225,-9014,-9014,528.0779874629807,117,117
226,-9014,-9014,528.8097445180174,117,117
227,-9016,-9016,531.3492953139357,117,117
228,-9018,-9018,534.163902760949,117,117
229,-9020,-9020,536.3056962271221,117,117
230,-9020,-9020,537.0684222700074,117,117
231,-9028,-9028,539.6217180539388,117,117
232,-9028,-9028,540.3381571059581,117,117
233,-9030,-9030,542.7056851440575,117,117
234,-9032,-9032,545.3093459820375,117,117
235,-9034,-9034,547.7158629279584,117,117
236,-9036,-9036,549.9919602910522,117,117
237,-9040,-9040,552.3833218410145,117,117
238,-9048,-9048,555.2165976290125,117,117
239,-9050,-9050,557.5630491471384,117,117
240,-9052,-9052,560.101223431062,117,117
241,-9058,-9058,562.2571785990149,116,116
242,-9060,-9060,564.4191557089798,116,116
243,-9064,-9064,566.8170465331059,116,116
244,-9066,-9066,569.4070123080164,116,116
245,-9068,-9068,571.5164278331213,116,116
246,-9070,-9070,573.8335156370886,116,116
247,-9072,-9072,576.2685061700176,116,116
248,-9074,-9074,579.0868538180366,116,116
249,-9076,-9076,582.0621117700357,116,116
250,-9076,-9076,582.7783475520555,116,116
251,-9078,-9078,584.9031092419755,116,116
252,-9078,-9078,585.9325267029926,116,116
253,-9078,-9078,586.654872345971,116,116
254,-9080,-9080,589.1957963691093,116,116
255,-9082,-9082,591.3226135880686,116,116
256,-9084,-9084,593.7864160151221,116,116
257,-9086,-9086,596.1554350620136,116,116
258,-9088,-9088,598.4044384211302,116,116
259,-9088,-9088,599.4092484239955,116,116
260,-9090,-9090,601.8883382149506,116,116
261,-9090,-9090,602.6080514451023,116,116
262,-9092,-9092,604.9402094611432,116,116
263,-9092,-9092,605.9627044771332,116,116
264,-9092,-9092,606.7052573659457,116,116
265,-9094,-9094,609.3051412510686,116,116
266,-9096,-9096,611.6063590450212,116,116
267,-9096,-9096,612.6202019990887,116,116
268,-9096,-9096,613.3502647399437,116,116
269,-9098,-9098,616.1461999909952,116,116
270,-9102,-9102,618.3774670429993,116,116
271,-9104,-9104,620.7833062959835,116,116
272,-9104,-9104,621.8199244800489,116,116
273,-9110,-9110,624.4220550730824,116,116
274,-9110,-9110,625.1461980780587,116,116
275,-9112,-9112,627.1558884989936,116,116
276,-9112,-9112,628.1886000379454,116,116
277,-9112,-9112,628.9315749381203,116,116
278,-9112,-9112,629.9504037911538,116,116
279,-9112,-9112,630.6781334481202,116,116
280,-9114,-9114,633.5591751239263,116,116
281,-9116,-9116,635.9203936399426,116,116
282,-9118,-9118,638.7549354841467,116,116
283,-9120,-9120,640.8825544700958,116,116
284,-9124,-9124,643.7763808430173,116,116
285,-9126,-9126,646.1056770870928,116,116
286,-9126,-9126,646.8326621090528,116,116
287,-9126,-9126,647.852071970934,116,116
288,-9126,-9126,648.6023686269764,116,116
289,-9128,-9128,651.2197570470162,116,116
290,-9128,-9128,651.955546116922,116,116
291,-9128,-9128,652.9692879240029,116,116
292,-9130,-9130,655.5149738269392,116,116
293,-9134,-9134,658.3584130071104,116,116
294,-9140,-9140,660.9269781599287,116,116
295,-9142,-9142,663.7595885361079,116,116
296,-9144,-9144,666.0069808340631,116,116
297,-9146,-9146,668.665753205074,116,116
298,-9148,-9148,671.1535267580766,116,116
299,-9150,-9150,673.4987103759777,116,116
300,-9152,-9152,675.7739459751174,116,116
301,-9162,-9162,678.7102581651416,116,116
302,-9164,-9164,680.9475387099665,115,115
303,-9164,-9164,681.9740879121237,115,115
304,-9166,-9166,684.3799999360926,115,115
305,-9168,-9168,686.8988852100447,115,115
306,-9172,-9172,689.337168147089,115,115
307,-9172,-9172,690.0631244259421,115,115
308,-9172,-9172,691.0677897189744,115,115
309,-9174,-9174,693.374591995962,115,115
310,-9176,-9176,696.0069076190703,115,115
311,-9178,-9178,698.9073948680889,115,115
312,-9184,-9184,701.095669577131,115,115
313,-9184,-9184,701.842083637137,115,115
314,-9184,-9184,702.5738810300827,115,115
315,-9184,-9184,703.5855656131171,115,115
316,-9188,-9188,706.5683155059814,115,115
317,-9192,-9192,708.8672040449455,115,115
318,-9192,-9192,709.5908331770916,115,115
319,-9194,-9194,711.697975584073,115,115
320,-9194,-9194,712.7096641589887,115,115
321,-9198,-9198,715.2861691049766,115,115
322,-9198,-9198,716.2911351311486,115,115
323,-9198,-9198,717.0243475991301,115,115
324,-9198,-9198,718.0317861190997,115,115
325,-9200,-9200,720.5247635659762,115,115
326,-9200,-9200,721.4871147710364,115,115
327,-9200,-9200,722.5183665261138,115,115
328,-9200,-9200,723.1845276840031,115,115
329,-9200,-9200,723.873264580965,115,115
330,-9202,-9202,726.5833388301544,115,115
331,-9202,-9202,727.2685780660249,115,115
332,-9202,-9202,728.2270110810641,115,115
333,-9202,-9202,729.2473502010107,115,115
334,-9206,-9206,731.3947312510572,115,115
335,-9208,-9208,733.8774543921463,115,115
336,-9220,-9220,735.9611425420735,115,115
337,-9222,-9222,738.1288619239349,115,115
338,-9226,-9226,740.9945827720221,115,115
339,-9230,-9230,743.5872130130883,114,114
340,-9230,-9230,744.2959772951435,114,114
341,-9236,-9236,746.7861930220388,114,114
342,-9236,-9236,747.4546120159794,114,114
343,-9238,-9238,749.6849335469306,114,114
344,-9240,-9240,752.348918956006,114,114
345,-9244,-9244,754.4223043620586,114,114
346,-9248,-9248,756.8467576429248,114,114
347,-9250,-9250,759.7058484370355,114,114
348,-9252,-9252,762.2498758600559,114,114
349,-9254,-9254,764.5857063950971,114,114
350,-9254,-9254,765.2826109989546,114,114
351,-9254,-9254,766.2850845269859,114,114
352,-9256,-9256,768.7553736979607,114,114
353,-9264,-9264,771.2142334571108,114,114
354,-9266,-9266,773.4672858871054,114,114
355,-9272,-9272,776.1133462351281,113,113
356,-9272,-9272,776.8175821420737,113,113
357,-9272,-9272,777.5219215259422,113,113
358,-9274,-9274,780.1791579779238,113,113
359,-9278,-9278,782.2941196861211,113,113
360,-9280,-9280,784.5310746179894,113,113
361,-9282,-9282,787.1739793799352,113,113
362,-9282,-9282,787.8550386249553,113,113
363,-9282,-9282,788.8180026609916,113,113
364,-9282,-9282,789.5188452161383,113,113
365,-9284,-9284,792.2578009620775,113,113
366,-9284,-9284,792.9255849251058,113,113
367,-9286,-9286,795.303907022113,113,113
368,-9288,-9288,797.7803702440578,113,113
369,-9288,-9288,798.4471826869994,113,113
370,-9290,-9290,800.8851429610513,113,113
371,-9292,-9292,803.2000755430199,113,113
372,-9294,-9294,805.2095179290045,113,113
373,-9296,-9296,807.3173154219985,113,113
374,-9296,-9296,808.4014047300443,113,113
375,-9298,-9298,811.121651530033,113,113
376,-9298,-9298,811.7887971999589,113,113
377,-9298,-9298,812.4562808871269,113,113
378,-9300,-9300,815.0762297569308,113,113
379,-9300,-9300,815.7502605151385,113,113
380,-9300,-9300,816.4103052690625,113,113
381,-9306,-9306,818.8990121551324,113,113
382,-9312,-9312,821.5740460071247,113,113
383,-9312,-9312,822.2398148460779,113,113
384,-9314,-9314,824.5374616000336,113,113
385,-9314,-9314,825.5369637571275,113,113
386,-9314,-9314,826.2335292240605,113,113
387,-9322,-9322,828.5860845339485,113,113
388,-9326,-9326,830.6887455719989,113,113
389,-9326,-9326,831.3556293640286,113,113
390,-9326,-9326,832.3562060710974,113,113
391,-9326,-9326,833.0189832439646,113,113
392,-9326,-9326,834.0271089039743,113,113
393,-9326,-9326,834.7179935991298,113,113
394,-9326,-9326,835.7195097999647,113,113
395,-9326,-9326,836.3962729331106,113,113
396,-9326,-9326,837.3721839000937,113,113
397,-9326,-9326,838.0375131350011,113,113
398,-9328,-9328,840.9650348129217,113,113
399,-9328,-9328,841.636580228107,113,113
400,-9328,-9328,842.3023204000201,113,113
401,-9328,-9328,843.2713320450857,113,113
402,-9330,-9330,845.6661125570536,113,113
403,-9330,-9330,846.6826861570589,113,113
404,-9330,-9330,847.4045788671356,113,113
405,-9330,-9330,848.4088578920346,113,113
406,-9330,-9330,849.0984701530542,113,113
407,-9330,-9330,850.0991788739339,113,113
408,-9330,-9330,850.770505434135,113,113
409,-9332,-9332,853.2075582270045,113,113
410,-9338,-9338,855.6083967811428,113,113
411,-9340,-9340,858.4409995030146,113,113
412,-9342,-9342,860.8910478220787,113,113
413,-9348,-9348,863.3625940999482,113,113
414,-9354,-9354,865.7671924899332,113,113
415,-9358,-9358,868.0804938110523,113,113
416,-9358,-9358,868.756846137112,113,113
417,-9358,-9358,869.7620521790814,113,113
418,-9358,-9358,870.4820645339787,113,113
419,-9358,-9358,871.4704870600253,113,113
420,-9358,-9358,872.1556402249262,113,113
421,-9358,-9358,873.1291524800472,113,113
422,-9358,-9358,873.8287101699971,113,113
423,-9358,-9358,874.7958463761024,113,113
424,-9360,-9360,877.6504894900136,113,113
425,-9360,-9360,878.3539325960446,113,113
426,-9360,-9360,879.1481961361133,113,113
427,-9362,-9362,881.6309856590815,113,113
428,-9362,-9362,882.315875233151,113,113
429,-9364,-9364,885.1959593209904,113,113
430,-9364,-9364,885.9148363920394,113,113
431,-9366,-9366,887.920478007989,113,113
432,-9366,-9366,888.5969485051464,113,113
433,-9366,-9366,889.5510992580093,113,113
434,-9366,-9366,890.592494799057,113,113
435,-9366,-9366,891.2662050789222,113,113
436,-9366,-9366,892.2860344620422,113,113
437,-9366,-9366,893.0491376260761,113,113
438,-9366,-9366,894.0896679949947,113,113
439,-9366,-9366,894.8175868031103,113,113
440,-9366,-9366,895.8272835020907,113,113
441,-9366,-9366,896.5169233810157,113,113
442,-9366,-9366,897.1852968691383,113,113
443,-9366,-9366,898.1525731049478,113,113
444,-9366,-9366,899.1566538291518,113,113
445,-9366,-9366,899.8461605559569,113,113
446,-9366,-9366,900.9001623629592,113,113
447,-9366,-9366,901.5765480981208,113,113
448,-9366,-9366,902.6003987239674,113,113
449,-9366,-9366,903.2817714461125,113,113
450,-9366,-9366,904.2940342030488,113,113
451,-9366,-9366,904.9960939830635,113,113
452,-9366,-9366,905.9890675351489,113,113
453,-9366,-9366,906.6799049770925,113,113
454,-9366,-9366,907.6685330511536,113,113
455,-9366,-9366,908.3596972569358,113,113
456,-9366,-9366,909.3540166930761,113,113
457,-9366,-9366,910.0729672110174,113,113
458,-9366,-9366,911.0830471890513,113,113
459,-9366,-9366,911.8098055960145,113,113
460,-9366,-9366,912.7856131820008,113,113
461,-9366,-9366,913.4858166479971,113,113
462,-9366,-9366,914.4764425419271,113,113
463,-9366,-9366,915.1603348259814,113,113
464,-9366,-9366,915.842907571001,113,113
465,-9366,-9366,916.8283906511497,113,113
466,-9366,-9366,917.826942228945,113,113
467,-9366,-9366,918.5078575629741,113,113
468,-9366,-9366,919.5172125850804,113,113
469,-9366,-9366,920.2291980381124,113,113
470,-9366,-9366,921.2735291460995,113,113
471,-9366,-9366,921.9891376651358,113,113
472,-9366,-9366,922.9886136970017,113,113
473,-9366,-9366,923.7113365889527,113,113
474,-9366,-9366,924.7200942989439,113,113
475,-9366,-9366,925.4035697230138,113,113
476,-9366,-9366,926.4342948840931,113,113
477,-9366,-9366,927.1083543819841,113,113
478,-9366,-9366,927.7767350811046,113,113
479,-9366,-9366,928.7332296080422,113,113
480,-9366,-9366,929.7236103480682,113,113
481,-9366,-9366,930.4374999080319,113,113
482,-9366,-9366,931.417768558953,113,113
483,-9366,-9366,932.1019661431201,113,113
484,-9366,-9366,933.1137361000292,113,113
485,-9366,-9366,933.8150170629378,113,113
486,-9366,-9366,934.498177136993,113,113
487,-9366,-9366,935.4626426910982,113,113
488,-9366,-9366,936.4549139321316,113,113
489,-9366,-9366,937.1599385319278,113,113
490,-9366,-9366,938.1815866529942,113,113
491,-9366,-9366,938.886187203927,113,113
492,-9366,-9366,939.9518921561539,113,113
493,-9366,-9366,940.6196913309395,113,113
494,-9366,-9366,941.6094566599932,113,113
495,-9366,-9366,942.3131331461482,113,113
496,-9366,-9366,943.3472546669655,113,113
497,-9366,-9366,944.0190048101358,113,113
498,-9366,-9366,945.0250992421061,113,113
499,-9366,-9366,945.7011905980762,113,113
500,-9366,-9366,946.7046157671139,113,113
501,-9366,-9366,947.3977707179729,113,113
502,-9366,-9366,948.3998217100743,113,113
503,-9366,-9366,949.0736256111413,113,113
504,-9366,-9366,950.0671941430774,113,113
505,-9366,-9366,950.7612473859917,113,113
506,-9366,-9366,951.79101996799,113,113
507,-9366,-9366,952.5075840509962,113,113
508,-9366,-9366,953.534158209106,113,113
509,-9366,-9366,954.2248138899449,113,113
510,-9366,-9366,955.2466439241543,113,113
511,-9366,-9366,955.9392461420503,113,113
512,-9366,-9366,956.6131533570588,113,113
513,-9366,-9366,957.5821678219363,113,113
514,-9366,-9366,958.5770400040783,113,113
515,-9366,-9366,959.2404924570583,113,113
516,-9366,-9366,960.2640565950423,113,113
517,-9366,-9366,961.0101583010983,113,113
518,-9366,-9366,962.0190154830925,113,113
519,-9366,-9366,962.6978577950504,113,113
520,-9366,-9366,963.3901404859498,113,113
521,-9366,-9366,964.3488475291524,113,113
522,-9366,-9366,965.3470756381284,113,113
523,-9366,-9366,966.0206984861288,113,113
524,-9366,-9366,967.039787179092,113,113
525,-9366,-9366,967.7345461009536,113,113
526,-9366,-9366,968.7500751379412,113,113
527,-9366,-9366,969.4217716979329,113,113
528,-9366,-9366,970.4109760101419,113,113
529,-9366,-9366,971.1294666209724,113,113
530,-9368,-9368,973.5979770610575,113,113
531,-9374,-9374,976.07871978404,113,113
532,-9378,-9378,978.1747147869319,113,113
533,-9382,-9382,981.0043713490013,113,113
534,-9382,-9382,981.7186055539642,113,113
535,-9382,-9382,982.4006144860759,113,113
536,-9382,-9382,983.3882735241205,113,113
537,-9382,-9382,984.0840500090271,113,113
538,-9382,-9382,985.0590505369473,113,113
539,-9386,-9386,987.576075965073,113,113
540,-9386,-9386,988.3293369391467,113,113
541,-9386,-9386,989.0309685589746,113,113
542,-9386,-9386,990.0057193359826,113,113
543,-9386,-9386,990.7058285051025,113,113
544,-9386,-9386,991.7477029189467,113,113
545,-9386,-9386,992.4196140570566,113,113
546,-9386,-9386,993.4400424191263,113,113
547,-9386,-9386,994.1746622479986,113,113
548,-9386,-9386,995.1589840939268,113,113
549,-9386,-9386,996.173616545042,113,113
550,-9386,-9386,996.8749940211419,113,113
551,-9386,-9386,997.8746655059513,113,113
552,-9386,-9386,998.5588571331464,113,113
553,-9386,-9386,999.240656798007,113,113
554,-9386,-9386,1000.2062083699275,113,113
555,-9386,-9386,1001.2187674059533,113,113
556,-9386,-9386,1001.9403146530967,113,113
557,-9386,-9386,1002.9644184960052,113,113
558,-9386,-9386,1003.6810960790608,113,113
559,-9386,-9386,1004.725368461106,113,113
560,-9386,-9386,1005.5038200139534,113,113
561,-9386,-9386,1006.558662625961,113,113
562,-9386,-9386,1007.2593470669817,113,113
563,-9386,-9386,1008.2908763049636,113,113
564,-9392,-9392,1010.8537504859269,113,113
565,-9392,-9392,1011.5893685501069,113,113
566,-9392,-9392,1012.6258107780013,113,113
567,-9392,-9392,1013.6897117169574,113,113
568,-9392,-9392,1014.4118541751523,113,113
569,-9392,-9392,1015.0929892419372,113,113
570,-9392,-9392,1016.0732198129408,113,113
571,-9392,-9392,1017.0689246330876,113,113
572,-9392,-9392,1017.7420159799512,113,113
573,-9392,-9392,1018.7453944040462,113,113
574,-9392,-9392,1019.4231750171166,113,113
575,-9392,-9392,1020.4299937770702,113,113
576,-9392,-9392,1021.1482984889299,113,113
577,-9392,-9392,1022.1644936569501,113,113
578,-9392,-9392,1022.8420965920668,113,113
579,-9392,-9392,1023.8916174150072,113,113
580,-9392,-9392,1024.59581552702,113,113
581,-9392,-9392,1025.6375570730306,113,113
582,-9392,-9392,1026.3143530951347,113,113
583,-9392,-9392,1027.3285936741158,113,113
584,-9392,-9392,1028.012415196048,113,113
585,-9392,-9392,1029.0065493241418,113,113
586,-9392,-9392,1029.6937188510783,113,113
587,-9392,-9392,1030.6962159299292,113,113
588,-9392,-9392,1031.373295192141,113,113
589,-9392,-9392,1032.080575387925,113,113
590,-9396,-9396,1034.9369755790103,113,113
591,-9400,-9400,1037.867249407107,113,113
592,-9400,-9400,1038.5397378909402,113,113
593,-9400,-9400,1039.2459089499898,113,113
594,-9400,-9400,1040.2119797661435,113,113
595,-9400,-9400,1040.9109675651416,113,113
596,-9400,-9400,1041.9543277861085,113,113
597,-9400,-9400,1042.6546129961498,113,113
598,-9400,-9400,1043.6817629251163,113,113
599,-9400,-9400,1044.3793815220706,113,113
600,-9400,-9400,1045.3523332269397,113,113
601,-9400,-9400,1046.041628774954,113,113
602,-9400,-9400,1047.0503003040794,113,113
603,-9400,-9400,1047.7425928339362,113,113
604,-9400,-9400,1048.7187608620152,113,113
605,-9400,-9400,1049.7199672369752,113,113
606,-9400,-9400,1050.4126799940132,113,113
607,-9400,-9400,1051.4005061921198,113,113
608,-9400,-9400,1052.1041618459858,113,113
609,-9410,-9410,1054.5924642770551,113,113
610,-9410,-9410,1055.269503497053,113,113
611,-9410,-9410,1055.9379289860372,113,113
612,-9410,-9410,1056.9319317541085,113,113
613,-9410,-9410,1057.61999564711,113,113
614,-9410,-9410,1058.6112604620866,113,113
615,-9412,-9412,1061.1851092800498,113,113
616,-9412,-9412,1062.1847159359604,113,113
617,-9412,-9412,1062.885530213127,113,113
618,-9412,-9412,1063.8559957309626,113,113
619,-9412,-9412,1064.8960355250165,113,113
620,-9414,-9414,1067.2446467559785,113,113
621,-9416,-9416,1069.493190129986,113,113
622,-9418,-9418,1072.3600799229462,113,113
623,-9420,-9420,1074.784941310063,113,113
624,-9422,-9422,1077.3410520940088,113,113
625,-9426,-9426,1079.7260334659368,113,113
626,-9430,-9430,1082.1764202381019,113,113
627,-9430,-9430,1082.8981364979409,113,113
628,-9430,-9430,1083.6244940259494,113,113
629,-9430,-9430,1084.607664895011,113,113
630,-9430,-9430,1085.6202832069248,113,113
631,-9432,-9432,1087.8858156460337,113,113
