Iteration,Current evaluation,Best evaluation,Time Used,Current colours used,Best colours used
122,-4040,-4040,790.9184782258235,66,66
123,-4040,-4040,791.1655825560447,66,66
124,-4042,-4042,798.3955895409454,66,66
125,-4042,-4042,798.6563720579725,66,66
126,-4044,-4044,807.4425081629306,66,66
127,-4050,-4050,816.1238604940008,66,66
128,-4050,-4050,816.4050900859293,66,66
129,-4050,-4050,816.6969933088403,66,66
130,-4052,-4052,824.9768446658272,66,66
131,-4054,-4054,833.4222111168783,66,66
132,-4056,-4056,841.9809795068577,66,66
133,-4060,-4060,850.6911408598535,66,66
134,-4062,-4062,858.7942371719982,66,66
135,-4068,-4068,866.5884192169178,66,66
136,-4072,-4072,874.7009707470424,66,66
137,-4072,-4072,874.9801726930309,66,66
138,-4072,-4072,875.2650845278986,66,66
139,-4072,-4072,875.5533628219273,66,66
140,-4072,-4072,875.8373072298709,66,66
141,-4072,-4072,876.1207028790377,66,66
142,-4072,-4072,876.4042026759125,66,66
143,-4072,-4072,876.6923903538845,66,66
144,-4074,-4074,884.3358941399492,66,66
145,-4076,-4076,891.9412920798641,66,66
146,-4076,-4076,892.2160206199624,66,66
147,-4078,-4078,900.158902460942,66,66
148,-4082,-4082,908.4971005560365,66,66
149,-4082,-4082,908.771881751949,66,66
150,-4082,-4082,909.0480848448351,66,66
151,-4084,-4084,916.315516120987,66,66
152,-4084,-4084,916.8616148319561,66,66
153,-4084,-4084,917.1391753759235,66,66
154,-4092,-4092,924.6246235149447,66,66
155,-4092,-4092,924.9000525819138,66,66
156,-4092,-4092,925.1776951549109,66,66
157,-4094,-4094,933.3378160370048,66,66
158,-4096,-4096,941.7509270750452,66,66
159,-4108,-4108,949.8763235639781,65,65
160,-4108,-4108,950.1619277489372,65,65
161,-4108,-4108,950.4487233599648,65,65
162,-4110,-4110,958.7558073899709,65,65
163,-4114,-4114,966.7422162918374,65,65
164,-4120,-4120,974.3248718848918,65,65
165,-4122,-4122,982.399107765872,65,65
166,-4124,-4124,990.0169302769937,65,65
167,-4134,-4134,997.5649020138662,65,65
168,-4138,-4138,1005.9801814719103,64,64
169,-4140,-4140,1013.798518324038,64,64
170,-4142,-4142,1021.5094311640132,64,64
171,-4142,-4142,1021.7830250188708,64,64
172,-4144,-4144,1029.7009481519926,64,64
173,-4148,-4148,1037.5505694809835,64,64
174,-4150,-4150,1045.4482142189518,64,64
175,-4152,-4152,1053.0652034608647,64,64
176,-4154,-4154,1060.9869846259244,64,64
177,-4160,-4160,1068.6912235389464,63,63
178,-4162,-4162,1076.1440067698713,63,63
179,-4162,-4162,1076.4547609058209,63,63
180,-4162,-4162,1077.0760897148866,63,63
181,-4162,-4162,1077.3769663439598,63,63
182,-4164,-4164,1085.109814208001,63,63
183,-4168,-4168,1093.2463254278991,63,63
184,-4168,-4168,1093.5140417609364,63,63
185,-4168,-4168,1093.78433471499,63,63
186,-4168,-4168,1094.0543884178624,63,63
187,-4168,-4168,1094.323095240863,63,63
188,-4168,-4168,1094.6090311168227,63,63
189,-4168,-4168,1094.8862615779508,63,63
190,-4166,-4168,1095.1598731570411,64,63
191,-4168,-4168,1095.4422005978413,63,63
192,-4166,-4168,1095.7288952940144,63,63
193,-4166,-4168,1096.005126816919,63,63
194,-4164,-4168,1096.2777391630225,63,63
195,-4166,-4168,1096.5563824719284,63,63
196,-4166,-4168,1096.833772918908,63,63
197,-4166,-4168,1097.106727178907,63,63
198,-4164,-4168,1097.3785967768636,63,63
199,-4168,-4168,1097.6550831978675,63,63
200,-4168,-4168,1098.1856505859178,63,63
201,-4166,-4168,1098.4604814529885,63,63
202,-4164,-4168,1098.731249352917,63,63
203,-4164,-4168,1099.0053266820032,63,63
204,-4164,-4168,1099.2771647009067,63,63
205,-4164,-4168,1099.547845855821,63,63
206,-4168,-4168,1099.8235195628367,63,63
207,-4174,-4174,1108.8008638350293,63,63
208,-4176,-4176,1117.0690551348962,63,63
209,-4182,-4182,1125.496140777832,63,63
210,-4184,-4184,1133.83615228883,63,63
211,-4184,-4184,1134.112694531912,63,63
212,-4184,-4184,1134.3915405988228,63,63
213,-4184,-4184,1134.669164754916,63,63
214,-4192,-4192,1142.5996738299727,63,63
215,-4194,-4194,1150.2606545200106,63,63
216,-4194,-4194,1150.5261939188931,63,63
217,-4192,-4194,1150.797292002011,63,63
218,-4192,-4194,1151.07676793891,63,63
219,-4192,-4194,1151.3501468310133,63,63
220,-4190,-4194,1151.6186291738413,63,63
221,-4188,-4194,1151.8899361349177,63,63
222,-4186,-4194,1152.1572867629584,63,63
223,-4188,-4194,1152.4248035829514,63,63
224,-4190,-4194,1152.6937825740315,63,63
225,-4194,-4194,1152.9652967038564,63,63
226,-4196,-4196,1161.5811489608604,63,63
227,-4196,-4196,1161.851505555911,63,63
228,-4196,-4196,1162.1266789729707,63,63
229,-4196,-4196,1162.4015314679127,63,63
230,-4196,-4196,1162.673385280883,63,63
231,-4196,-4196,1162.948250522837,63,63
232,-4198,-4198,1170.850470352918,63,63
233,-4200,-4200,1178.681918737013,63,63
234,-4198,-4200,1178.9533240490127,63,63
235,-4202,-4202,1186.8384670228697,63,63
236,-4202,-4202,1187.1127336288337,63,63
237,-4202,-4202,1187.3838821949903,63,63
238,-4202,-4202,1187.6631608880125,63,63
239,-4202,-4202,1188.193486155942,63,63
240,-4202,-4202,1188.4680571719073,63,63
241,-4202,-4202,1188.7421619228553,63,63
242,-4202,-4202,1189.014941054862,63,63
243,-4200,-4202,1189.2901724239346,63,63
244,-4198,-4202,1189.5641470199917,63,63
245,-4200,-4202,1189.8355282580014,63,63
246,-4202,-4202,1190.108561394969,63,63
247,-4202,-4202,1190.3799313558266,63,63
248,-4200,-4202,1190.9059615349397,63,63
249,-4200,-4202,1191.1804245959502,63,63
250,-4198,-4202,1191.4535282668658,63,63
251,-4198,-4202,1191.7259843610227,63,63
252,-4196,-4202,1192.0028880578466,63,63
253,-4194,-4202,1192.2768108600285,62,63
254,-4196,-4202,1192.5450115769636,63,63
255,-4198,-4202,1192.8158248199616,63,63
256,-4200,-4202,1193.1018666578457,63,63
257,-4200,-4202,1193.3863703520037,63,63
258,-4200,-4202,1193.6642387849279,63,63
259,-4200,-4202,1194.201914130943,63,63
260,-4200,-4202,1194.4836864389945,63,63
261,-4210,-4210,1202.3967607198283,63,63
262,-4210,-4210,1202.6795788719319,63,63
263,-4210,-4210,1202.9577584818471,63,63
264,-4208,-4210,1203.2397502588574,63,63
265,-4210,-4210,1203.7659119148739,63,63
266,-4210,-4210,1204.0483084889129,63,63
267,-4208,-4210,1204.3280711688567,63,63
268,-4208,-4210,1204.6107616168447,63,63
269,-4208,-4210,1204.8955551090185,63,63
270,-4208,-4210,1205.1775587049779,63,63
271,-4208,-4210,1205.471117459936,63,63
272,-4208,-4210,1205.758724229876,63,63
273,-4216,-4216,1213.8336724478286,63,63
274,-4216,-4216,1214.0990763928276,63,63
275,-4216,-4216,1214.3616910099518,63,63
276,-4214,-4216,1214.6232134348247,62,63
277,-4216,-4216,1214.8925066068769,63,63
278,-4214,-4216,1215.159443748882,63,63
279,-4214,-4216,1215.427739777835,63,63
280,-4216,-4216,1215.6924985300284,63,63
281,-4216,-4216,1215.962738523027,63,63
282,-4216,-4216,1216.2302157098893,63,63
283,-4218,-4218,1224.0586086949334,63,63
284,-4216,-4218,1224.3246898758225,64,63
285,-4216,-4218,1224.5922570589464,64,63
286,-4216,-4218,1224.870086326031,64,63
287,-4216,-4218,1225.139777079923,64,63
288,-4214,-4218,1225.4074975568801,63,63
289,-4218,-4218,1225.6754170458298,63,63
290,-4216,-4218,1225.939857156016,63,63
291,-4216,-4218,1226.2039209350478,63,63
292,-4218,-4218,1226.4687000690028,63,63
293,-4218,-4218,1226.7345593529753,63,63
294,-4216,-4218,1226.9972620878834,62,63
295,-4218,-4218,1227.2608945399988,63,63
296,-4218,-4218,1227.537251177011,63,63
297,-4218,-4218,1227.801119848853,63,63
298,-4218,-4218,1228.3288338009734,63,63
299,-4218,-4218,1228.6015403019264,63,63
300,-4218,-4218,1228.8678395338356,63,63
301,-4216,-4218,1229.131003303919,63,63
302,-4218,-4218,1229.3936642308254,63,63
303,-4218,-4218,1229.6759128789417,63,63
304,-4226,-4226,1238.4683315099683,63,63
305,-4226,-4226,1238.739059376996,63,63
306,-4232,-4232,1246.5171824330464,63,63
307,-4232,-4232,1246.7875944960397,63,63
308,-4232,-4232,1247.0578455280047,63,63
309,-4232,-4232,1247.3301982728299,63,63
310,-4232,-4232,1247.5951387919486,63,63
311,-4232,-4232,1247.8617707989179,63,63
312,-4232,-4232,1248.126085359836,63,63
313,-4232,-4232,1248.3904580629896,63,63
314,-4232,-4232,1248.6553590148687,63,63
315,-4232,-4232,1248.9234567820095,63,63
316,-4230,-4232,1249.1902122928295,63,63
317,-4234,-4234,1257.0424617750105,63,63
318,-4234,-4234,1257.5817290458363,63,63
319,-4232,-4234,1257.8447733919602,63,63
320,-4236,-4236,1264.595322933048,63,63
321,-4236,-4236,1264.8300541909412,63,63
322,-4236,-4236,1265.0667018969543,63,63
323,-4234,-4236,1265.3072955268435,63,63
324,-4236,-4236,1265.8263910899404,63,63
325,-4234,-4236,1266.0400355369784,63,63
326,-4232,-4236,1266.2805008050054,63,63
327,-4232,-4236,1266.5156172870193,63,63
328,-4232,-4236,1266.7547811430413,63,63
329,-4234,-4236,1266.9976718060207,63,63
330,-4234,-4236,1267.23526838189,63,63
331,-4234,-4236,1267.7984551440459,63,63
332,-4234,-4236,1268.0910508809611,63,63
333,-4234,-4236,1268.4035763938446,63,63
334,-4234,-4236,1268.9681641559582,63,63
335,-4234,-4236,1269.226064597955,63,63
336,-4236,-4236,1269.4869911549613,63,63
337,-4236,-4236,1269.7499860050157,63,63
338,-4236,-4236,1270.0030032820068,63,63
339,-4236,-4236,1270.2684430049267,63,63
340,-4236,-4236,1270.5374707358424,63,63
341,-4236,-4236,1270.804454636993,63,63
342,-4236,-4236,1271.0779024609365,63,63
343,-4234,-4236,1271.3334702430293,63,63
344,-4232,-4236,1271.5936061688699,63,63
345,-4230,-4236,1272.1087076808326,63,63
346,-4228,-4236,1272.3522123990115,62,63
347,-4230,-4236,1272.6023623498622,63,63
348,-4230,-4236,1272.8677297329996,63,63
349,-4230,-4236,1273.1305608330294,63,63
350,-4230,-4236,1273.3881658320315,63,63
351,-4228,-4236,1273.6493864068761,62,63
352,-4230,-4236,1273.9032468388323,63,63
353,-4232,-4236,1274.1484502889216,63,63
354,-4236,-4236,1274.6922735420521,63,63
355,-4238,-4238,1282.011143099051,62,62
356,-4236,-4238,1282.274073160952,62,62
357,-4238,-4238,1282.5424582499545,62,62
358,-4236,-4238,1282.7997805548366,62,62
359,-4236,-4238,1283.0557931249496,62,62
360,-4236,-4238,1283.3112909379415,62,62
361,-4234,-4238,1283.5621311839204,63,62
362,-4236,-4238,1284.1022744269576,62,62
363,-4234,-4238,1284.3531249610242,62,62
364,-4232,-4238,1284.6189204258844,62,62
365,-4234,-4238,1284.8881733629387,62,62
366,-4234,-4238,1285.1417017828207,62,62
367,-4238,-4238,1285.3963282068726,62,62
368,-4238,-4238,1285.6585156798828,62,62
369,-4238,-4238,1285.9226021778304,62,62
370,-4236,-4238,1286.1774097320158,61,62
371,-4238,-4238,1286.4320821380243,62,62
372,-4238,-4238,1286.6873637139797,62,62
373,-4236,-4238,1287.2179629809689,61,62
374,-4238,-4238,1287.4701482139062,62,62
375,-4238,-4238,1287.7297412848566,62,62
376,-4238,-4238,1287.9996723139193,62,62
377,-4236,-4238,1288.2509150479455,62,62
378,-4236,-4238,1288.506850027945,62,62
379,-4238,-4238,1288.768399817869,62,62
380,-4236,-4238,1289.0309614778962,62,62
381,-4238,-4238,1289.2891106540337,62,62
382,-4238,-4238,1289.5402787479106,62,62
383,-4238,-4238,1290.0553599088453,62,62
384,-4242,-4242,1298.113616613904,62,62
385,-4242,-4242,1298.3741098179016,62,62
386,-4242,-4242,1298.645947652869,62,62
387,-4240,-4242,1298.9052877000067,62,62
388,-4242,-4242,1299.1700523209292,62,62
389,-4240,-4242,1299.431346159894,63,62
390,-4240,-4242,1299.944086195901,63,62
391,-4240,-4242,1300.2209474008996,63,62
392,-4238,-4242,1300.4778885080013,62,62
393,-4240,-4242,1300.7384185160045,63,62
394,-4240,-4242,1301.0122627529781,63,62
395,-4240,-4242,1301.2753318068571,63,62
396,-4240,-4242,1301.5405510368291,63,62
397,-4238,-4242,1301.7971648259554,63,62
398,-4238,-4242,1302.0587286099326,63,62
399,-4246,-4246,1309.6715067420155,63,63
400,-4246,-4246,1309.938105270965,63,63
401,-4244,-4246,1310.2058023428544,62,63
402,-4246,-4246,1310.4619644938502,63,63
403,-4248,-4248,1317.7522697178647,62,62
404,-4246,-4248,1318.0170229140203,62,62
405,-4244,-4248,1318.282533580903,61,62
406,-4246,-4248,1318.527944845846,62,62
407,-4248,-4248,1318.791440923931,62,62
408,-4248,-4248,1319.3188977169339,62,62
409,-4248,-4248,1319.5684215759393,62,62
410,-4248,-4248,1319.8366373828612,62,62
411,-4246,-4248,1320.0932649869937,62,62
412,-4248,-4248,1320.3483986649662,62,62
413,-4250,-4250,1328.175451922929,62,62
414,-4250,-4250,1328.427031190833,62,62
415,-4248,-4250,1328.685776552884,62,62
416,-4248,-4250,1328.9491859260015,62,62
417,-4250,-4250,1329.2039476928767,62,62
418,-4248,-4250,1329.4588706879877,62,62
419,-4248,-4250,1329.7138833389618,62,62
420,-4248,-4250,1329.9701843129005,62,62
421,-4248,-4250,1330.2263929189648,62,62
422,-4250,-4250,1330.4855557479896,62,62
423,-4252,-4252,1337.9184176300187,62,62
424,-4254,-4254,1345.1986332139932,62,62
425,-4256,-4256,1353.4505366750527,62,62
426,-4256,-4256,1353.7162676448934,62,62
427,-4256,-4256,1353.971849026857,62,62
428,-4258,-4258,1361.5486303758807,62,62
429,-4264,-4264,1368.9749620000366,62,62
430,-4268,-4268,1376.6507981659379,61,61
431,-4268,-4268,1376.9087649600115,61,61
432,-4268,-4268,1377.166519446997,61,61
433,-4270,-4270,1385.1704736889806,61,61
434,-4272,-4272,1392.6394258218352,61,61
435,-4276,-4276,1400.1912249599118,61,61
436,-4276,-4276,1400.443199334899,61,61
437,-4278,-4278,1407.8831196660176,61,61
438,-4278,-4278,1408.1348064339254,61,61
439,-4278,-4278,1408.3857082109898,61,61
440,-4278,-4278,1408.6398028440308,61,61
441,-4276,-4278,1408.8864482068457,61,61
442,-4280,-4280,1416.304638801841,61,61
443,-4278,-4280,1416.5619729319587,61,61
444,-4278,-4280,1416.810485062888,61,61
445,-4276,-4280,1417.063960707048,61,61
446,-4278,-4280,1417.3110881289467,61,61
447,-4278,-4280,1417.5673326838296,61,61
448,-4284,-4284,1425.8379107709043,61,61
449,-4284,-4284,1426.203786683036,61,61
450,-4286,-4286,1433.8721182469744,61,61
451,-4286,-4286,1434.135803365847,61,61
452,-4286,-4286,1434.3937871600501,61,61
453,-4290,-4290,1442.70881912997,61,61
454,-4288,-4290,1442.9731902140193,61,61
455,-4288,-4290,1443.2334145139903,61,61
456,-4286,-4290,1443.491014859872,61,61
457,-4286,-4290,1443.751364748925,61,61
458,-4288,-4290,1444.0072808638215,61,61
459,-4290,-4290,1444.269261413021,61,61
460,-4294,-4294,1451.8872445349116,61,61
461,-4294,-4294,1452.1457630309742,61,61
462,-4298,-4298,1459.8246377110481,61,61
463,-4300,-4300,1467.1190171798225,61,61
464,-4300,-4300,1467.3796389598865,61,61
465,-4306,-4306,1475.0474917208776,61,61
466,-4308,-4308,1482.262536559021,61,61
467,-4308,-4308,1482.5001471769065,61,61
468,-4308,-4308,1482.76997337793,61,61
469,-4310,-4310,1491.4930086908862,61,61
470,-4312,-4312,1499.1014705640264,61,61
471,-4312,-4312,1499.3582882019691,61,61
472,-4314,-4314,1507.6358905718662,61,61
473,-4314,-4314,1507.897405535914,61,61
474,-4314,-4314,1508.1552386709955,61,61
475,-4316,-4316,1516.072697488824,61,61
476,-4322,-4322,1523.9271191419102,61,61
477,-4326,-4326,1531.7697449240368,61,61
478,-4326,-4326,1532.0352899460122,61,61
479,-4330,-4330,1540.0352000929415,61,61
480,-4330,-4330,1540.2959132229444,61,61
481,-4330,-4330,1540.5570748290047,61,61
482,-4330,-4330,1540.8265265938826,61,61
483,-4330,-4330,1541.1081713528838,61,61
484,-4330,-4330,1541.6345675159246,61,61
485,-4328,-4330,1541.8927921990398,60,61
486,-4332,-4332,1549.6531374419574,60,60
487,-4330,-4332,1549.9193200378213,60,60
488,-4330,-4332,1550.2209653269965,60,60
489,-4332,-4332,1550.5129830848891,60,60
490,-4330,-4332,1550.7941708869766,60,60
491,-4332,-4332,1551.324831547914,60,60
492,-4334,-4334,1558.7353996660095,60,60
493,-4336,-4336,1566.4824133189395,60,60
494,-4336,-4336,1566.7311101618689,60,60
495,-4336,-4336,1566.9762970488518,60,60
496,-4336,-4336,1567.2287571609486,60,60
497,-4336,-4336,1567.4789017429575,60,60
498,-4338,-4338,1575.0407136320136,60,60
499,-4340,-4340,1582.5096858609468,60,60
500,-4342,-4342,1590.580148380017,60,60
501,-4342,-4342,1590.8433226349298,60,60
502,-4342,-4342,1591.0985538449604,60,60
503,-4344,-4344,1598.5251544530038,60,60
504,-4344,-4344,1598.7757525299676,60,60
505,-4344,-4344,1599.0265741199255,60,60
506,-4344,-4344,1599.2814590260386,60,60
507,-4344,-4344,1599.533953340957,60,60
508,-4348,-4348,1606.9385771900415,60,60
509,-4348,-4348,1607.188254576875,60,60
510,-4348,-4348,1607.4364710929804,60,60
511,-4350,-4350,1615.453496586997,60,60
512,-4352,-4352,1622.9884904189967,60,60
513,-4352,-4352,1623.2423991258256,60,60
514,-4350,-4352,1623.4930490928236,60,60
515,-4352,-4352,1623.749149207957,60,60
516,-4352,-4352,1623.9971941758413,60,60
517,-4352,-4352,1624.2451092130505,60,60
518,-4352,-4352,1624.4952932929154,60,60
519,-4350,-4352,1624.7569941279944,60,60
520,-4348,-4352,1625.0050068169367,61,60
521,-4350,-4352,1625.5218633278273,60,60
522,-4348,-4352,1625.781629153993,60,60
523,-4350,-4352,1626.0348741188645,60,60
524,-4352,-4352,1626.284839456901,60,60
525,-4354,-4354,1633.5996254358906,60,60
526,-4354,-4354,1633.85817218991,60,60
527,-4354,-4354,1634.3885827369522,60,60
528,-4356,-4356,1642.2827376879286,60,60
529,-4356,-4356,1642.5385028738528,60,60
530,-4356,-4356,1642.7986221988685,60,60
531,-4356,-4356,1643.0557141590398,60,60
532,-4356,-4356,1643.3128803989384,60,60
533,-4356,-4356,1643.5700421289075,60,60
534,-4360,-4360,1651.483552363934,60,60
535,-4360,-4360,1651.751067996025,60,60
536,-4362,-4362,1659.0501634639222,60,60
537,-4364,-4364,1666.4333581088576,60,60
538,-4364,-4364,1666.683932482032,60,60
539,-4366,-4366,1674.486590192886,60,60
540,-4366,-4366,1674.7342899090145,60,60
541,-4370,-4370,1682.1691712120082,60,60
542,-4368,-4370,1682.4180543250404,60,60
543,-4366,-4370,1682.667152771959,59,60
544,-4376,-4376,1690.0977311029565,59,59
545,-4382,-4382,1697.1773595300037,59,59
546,-4382,-4382,1697.4321386320516,59,59
547,-4382,-4382,1697.687640381977,59,59
548,-4382,-4382,1697.9328043079004,59,59
549,-4382,-4382,1698.1823235258926,59,59
550,-4380,-4382,1698.4322128889617,59,59
551,-4380,-4382,1698.963159914827,59,59
552,-4380,-4382,1699.208991325926,59,59
553,-4386,-4386,1706.8756356970407,59,59
554,-4384,-4386,1707.111343801953,59,59
555,-4382,-4386,1707.3442139630206,59,59
556,-4382,-4386,1707.6274466239847,59,59
557,-4382,-4386,1707.858673865907,59,59
558,-4382,-4386,1708.3842516909353,59,59
559,-4380,-4386,1708.6514602729585,59,59
560,-4382,-4386,1708.8794998070225,59,59
561,-4380,-4386,1709.1083626039326,59,59
562,-4378,-4386,1709.3406167179346,59,59
563,-4380,-4386,1709.5807631558273,59,59
564,-4378,-4386,1709.8114480108488,59,59
565,-4376,-4386,1710.0435669349972,59,59
566,-4374,-4386,1710.2881336398423,59,59
567,-4372,-4386,1710.5660778009333,59,59
568,-4372,-4386,1711.1103226318955,59,59
569,-4370,-4386,1711.3187232159544,59,59
570,-4372,-4386,1711.547442514915,59,59
571,-4372,-4386,1711.770481333835,59,59
572,-4372,-4386,1712.023016763851,59,59
573,-4370,-4386,1712.2459905620199,59,59
574,-4370,-4386,1712.4737516948953,59,59
575,-4368,-4386,1712.7041450298857,59,59
576,-4366,-4386,1712.9362712099683,59,59
577,-4368,-4386,1713.1719422298484,59,59
578,-4366,-4386,1713.3951550510246,59,59
579,-4362,-4386,1713.9236043838318,60,59
580,-4362,-4386,1714.1327017159201,60,59
581,-4366,-4386,1714.398829726968,59,59
582,-4362,-4386,1714.6365081849508,59,59
583,-4362,-4386,1714.8623097280506,59,59
584,-4362,-4386,1715.0974782998674,59,59
585,-4362,-4386,1715.3182237190194,59,59
586,-4364,-4386,1715.5432811279316,59,59
587,-4368,-4386,1715.7634276729077,59,59
588,-4370,-4386,1715.99788131495,59,59
589,-4372,-4386,1716.228429199895,59,59
590,-4372,-4386,1716.7474938358646,59,59
591,-4374,-4386,1716.9488836410455,59,59
592,-4372,-4386,1717.188836302841,59,59
593,-4374,-4386,1717.4018921849784,59,59
594,-4376,-4386,1717.6407964969985,59,59
595,-4378,-4386,1717.851651612902,59,59
596,-4378,-4386,1718.070732336957,59,59
597,-4378,-4386,1718.3113732058555,59,59
598,-4378,-4386,1718.5394021759275,59,59
599,-4378,-4386,1718.7697496300098,59,59
600,-4378,-4386,1719.312979114009,59,59
601,-4380,-4386,1719.5351498569362,59,59
602,-4382,-4386,1719.7695467609446,59,59
603,-4384,-4386,1720.0032401119824,59,59
604,-4384,-4386,1720.2394406718668,59,59
605,-4384,-4386,1720.4775945900474,59,59
606,-4382,-4386,1720.7080658278428,59,59
607,-4386,-4386,1720.9663334470242,59,59
608,-4388,-4388,1728.286973720882,59,59
609,-4390,-4390,1736.2952936168294,59,59
610,-4396,-4396,1743.8502638079226,59,59
611,-4396,-4396,1744.098825877998,59,59
612,-4394,-4396,1744.3488069418818,59,59
613,-4394,-4396,1744.5989385850262,59,59
614,-4394,-4396,1744.8465049490333,59,59
615,-4392,-4396,1745.0978908350226,59,59
616,-4390,-4396,1745.348946176935,59,59
617,-4388,-4396,1745.5984998168424,59,59
