Iteration,Current evaluation,Best evaluation,Time Used,Current colours used,Best colours used
1,-689,-689,0.09992403187789023,25,25
2,-691,-691,0.13045222801156342,25,25
3,-693,-693,0.15827776794321835,25,25
4,-695,-695,0.18462357996031642,25,25
5,-697,-697,0.2166827169712633,25,25
6,-701,-701,0.2514585468452424,25,25
7,-709,-709,0.33253040886484087,24,24
8,-711,-711,0.36890361784026027,24,24
9,-715,-715,0.3985046569723636,24,24
10,-717,-717,0.42875032196752727,24,24
11,-723,-723,0.4643297039438039,24,24
12,-725,-725,0.5040460419841111,24,24
13,-729,-729,0.5936237960122526,24,24
14,-733,-733,0.627249521901831,23,23
15,-735,-735,0.6650974999647588,23,23
16,-735,-735,0.6772701810114086,23,23
17,-739,-739,0.7145662158727646,23,23
18,-739,-739,0.7250378429889679,23,23
19,-741,-741,0.7576685559470206,23,23
20,-743,-743,0.7911226318683475,23,23
21,-745,-745,0.8753263158723712,23,23
22,-751,-751,0.9147833958268166,23,23
23,-751,-751,0.925893124891445,23,23
24,-753,-753,0.9601945099420846,23,23
25,-753,-753,0.9692025049589574,23,23
26,-755,-755,1.000013391021639,23,23
27,-759,-759,1.0308120779227465,23,23
28,-759,-759,1.03931387886405,23,23
29,-761,-761,1.1243876649532467,23,23
30,-763,-763,1.1590527629014105,23,23
31,-765,-765,1.1938494329806417,23,23
32,-765,-765,1.203738059848547,23,23
33,-765,-765,1.2128565348684788,23,23
34,-765,-765,1.2219973339233547,23,23
35,-769,-769,1.2503397369291633,23,23
36,-771,-771,1.2829157749656588,23,23
37,-769,-771,1.2921838809270412,24,23
38,-771,-771,1.301387347979471,23,23
39,-769,-771,1.3101204859558493,24,23
40,-771,-771,1.3193278938997537,23,23
41,-769,-771,1.3280686719808728,22,23
42,-771,-771,1.3390829740092158,23,23
43,-771,-771,1.3511249688453972,23,23
44,-769,-771,1.4149372258689255,23,23
45,-767,-771,1.4255372618790716,23,23
46,-765,-771,1.4356944598257542,24,23
47,-769,-771,1.4465708120260388,23,23
48,-767,-771,1.4566147678997368,22,23
49,-769,-771,1.4661889139097184,23,23
50,-769,-771,1.475648868829012,23,23
51,-767,-771,1.4845564868301153,24,23
52,-769,-771,1.493805100908503,23,23
53,-767,-771,1.5030549729708582,24,23
54,-769,-771,1.5121749378740788,23,23
55,-767,-771,1.5222732049878687,22,23
56,-769,-771,1.5321513919625431,22,23
57,-771,-771,1.5427720709703863,23,23
58,-771,-771,1.5525463549420238,23,23
59,-771,-771,1.5628765549045056,23,23
60,-771,-771,1.57285023201257,23,23
61,-771,-771,1.5837776840198785,23,23
62,-773,-773,1.6222108518704772,23,23
63,-771,-773,1.6333130549173802,23,23
64,-771,-773,1.6430299279745668,23,23
65,-769,-773,1.6519895608071238,23,23
66,-767,-773,1.6612645648419857,23,23
67,-771,-773,1.6700843849685043,23,23
68,-769,-773,1.6790530828293413,23,23
69,-771,-773,1.6880788318812847,23,23
70,-771,-773,1.6971418808680028,23,23
71,-777,-777,1.7845861639361829,23,23
72,-779,-779,1.823450427968055,23,23
73,-779,-779,1.8345472179353237,23,23
74,-779,-779,1.8460069068241864,23,23
75,-781,-781,1.8792153829708695,23,23
76,-781,-781,1.8885655750054866,23,23
77,-781,-781,1.897515619872138,23,23
78,-781,-781,1.906377414939925,23,23
79,-779,-781,1.9156134549994022,22,23
80,-785,-785,1.9450678008142859,22,22
81,-787,-787,1.975119390990585,22,22
82,-787,-787,1.9841420548036695,22,22
83,-785,-787,1.9927451920229942,22,22
84,-783,-787,2.0024610068649054,22,22
85,-781,-787,2.0133628509938717,22,22
86,-779,-787,2.07808852288872,23,22
87,-781,-787,2.0887899820227176,22,22
88,-779,-787,2.099202648969367,22,22
89,-779,-787,2.1090252459980547,22,22
90,-777,-787,2.1191020510159433,22,22
91,-779,-787,2.128925405908376,22,22
92,-781,-787,2.1377235408872366,22,22
93,-779,-787,2.1465944398660213,22,22
94,-777,-787,2.155287239002064,23,22
95,-779,-787,2.1642731328029186,22,22
96,-781,-787,2.1729432169813663,22,22
97,-783,-787,2.1819433339405805,22,22
98,-785,-787,2.1904683099128306,22,22
99,-783,-787,2.199435313930735,23,22
100,-785,-787,2.2099568739067763,22,22
101,-785,-787,2.2214276818558574,22,22
102,-783,-787,2.232935084030032,22,22
103,-783,-787,2.2456188139040023,22,22
104,-781,-787,2.2560183368623257,23,22
105,-783,-787,2.266087656840682,23,22
106,-785,-787,2.277912077959627,22,22
107,-785,-787,2.2877698480151594,22,22
108,-783,-787,2.3000065749511123,23,22
109,-785,-787,2.310214943950996,22,22
110,-783,-787,2.319037191802636,22,22
111,-781,-787,2.3283018209040165,23,22
112,-783,-787,2.3373637818731368,22,22
113,-783,-787,2.3461472899653018,22,22
114,-781,-787,2.3552949158474803,22,22
115,-781,-787,2.3638694849796593,22,22
116,-783,-787,2.372364301001653,22,22
117,-781,-787,2.3809898218605667,22,22
118,-779,-787,2.3898275529500097,23,22
119,-781,-787,2.3987596889492124,22,22
120,-781,-787,2.407398578012362,22,22
121,-779,-787,2.4173571548890322,22,22
122,-781,-787,2.4276619988959283,22,22
123,-779,-787,2.437294634990394,23,22
124,-781,-787,2.4496208468917757,22,22
125,-781,-787,2.4611951569095254,22,22
126,-781,-787,2.471016453811899,22,22
127,-779,-787,2.4826586570125073,23,22
128,-781,-787,2.4941474068909883,22,22
129,-785,-787,2.5532478548120707,22,22
130,-783,-787,2.563829082995653,22,22
131,-783,-787,2.573606849880889,22,22
132,-781,-787,2.5837796479463577,23,22
133,-783,-787,2.593813608866185,23,22
134,-783,-787,2.6027701448183507,23,22
135,-785,-787,2.612155661918223,22,22
136,-783,-787,2.622096221894026,23,22
137,-785,-787,2.6342568688560277,22,22
138,-785,-787,2.6455096749123186,22,22
139,-783,-787,2.6563581498339772,22,22
140,-781,-787,2.668006018968299,23,22
141,-783,-787,2.6796892378479242,22,22
142,-781,-787,2.6898510199971497,22,22
143,-779,-787,2.701379584847018,22,22
144,-779,-787,2.711746855871752,22,22
145,-779,-787,2.721192972967401,22,22
146,-781,-787,2.7305213639046997,22,22
147,-779,-787,2.739088893868029,22,22
148,-777,-787,2.7482110059354454,23,22
149,-779,-787,2.7573053918313235,22,22
150,-777,-787,2.766282571014017,23,22
151,-779,-787,2.7757608108222485,22,22
152,-775,-787,2.784387943800539,22,22
153,-777,-787,2.7934230000246316,23,22
154,-777,-787,2.802299448987469,23,22
155,-779,-787,2.8113494790159166,23,22
156,-779,-787,2.8207647558301687,23,22
157,-779,-787,2.830034934915602,23,22
158,-777,-787,2.8406606130301952,24,22
159,-779,-787,2.853010863997042,23,22
160,-779,-787,2.864137446973473,23,22
161,-779,-787,2.875670767854899,23,22
162,-779,-787,2.886431431863457,23,22
163,-779,-787,2.8975363839417696,23,22
164,-783,-787,2.909313275013119,23,22
165,-783,-787,2.9700932148844004,23,22
166,-783,-787,2.9815356920007616,23,22
167,-785,-787,2.991602801019326,23,22
168,-785,-787,3.002107491949573,23,22
169,-783,-787,3.0120710749179125,23,22
170,-781,-787,3.0210327699314803,22,22
171,-783,-787,3.030775544932112,23,22
172,-785,-787,3.0399548809509724,23,22
173,-785,-787,3.0506726808380336,23,22
174,-783,-787,3.0626658478286117,22,22
175,-787,-787,3.07328766095452,22,22
176,-787,-787,3.087028910871595,22,22
177,-787,-787,3.0986691899597645,22,22
178,-787,-787,3.109847873914987,22,22
179,-787,-787,3.1202370959799737,22,22
180,-785,-787,3.130164870992303,21,22
181,-787,-787,3.140306020854041,22,22
182,-787,-787,3.149390419945121,22,22
183,-785,-787,3.1581595859024674,22,22
184,-783,-787,3.1669080588035285,22,22
185,-781,-787,3.1761280968785286,22,22
186,-783,-787,3.184644795022905,22,22
187,-783,-787,3.193332916824147,22,22
188,-791,-791,3.2255038088187575,22,22
189,-791,-791,3.2342593199573457,22,22
190,-791,-791,3.242570866830647,22,22
191,-791,-791,3.2518323250114918,22,22
192,-789,-791,3.263163138879463,21,22
193,-791,-791,3.2739824489690363,22,22
194,-791,-791,3.286276435945183,22,22
195,-789,-791,3.297434812877327,22,22
196,-791,-791,3.308694129809737,22,22
197,-791,-791,3.3719497479032725,22,22
198,-791,-791,3.382818239973858,22,22
199,-791,-791,3.3926718938164413,22,22
200,-791,-791,3.402466450817883,22,22
201,-791,-791,3.4126404128037393,22,22
202,-791,-791,3.421476162970066,22,22
203,-789,-791,3.429825257975608,23,22
204,-789,-791,3.4387769089080393,23,22
205,-789,-791,3.4476024608593434,23,22
206,-789,-791,3.456619153963402,23,22
207,-789,-791,3.4677814098540694,23,22
208,-789,-791,3.4796683548483998,23,22
209,-791,-791,3.490803924854845,22,22
210,-791,-791,3.50252081383951,22,22
211,-791,-791,3.513821659842506,22,22
212,-791,-791,3.52397656487301,22,22
213,-791,-791,3.5349775748327374,22,22
214,-791,-791,3.545560993021354,22,22
215,-791,-791,3.5549490510020405,22,22
216,-789,-791,3.5643641378264874,22,22
217,-787,-791,3.5735432668589056,22,22
218,-789,-791,3.582571141887456,22,22
219,-789,-791,3.5913835209794343,22,22
220,-787,-791,3.5999423780012876,22,22
221,-785,-791,3.6087680268101394,22,22
222,-785,-791,3.617504123831168,22,22
223,-783,-791,3.6261477179359645,22,22
224,-781,-791,3.6346690128557384,22,22
225,-779,-791,3.6435921278316528,23,22
226,-781,-791,3.6525635439902544,22,22
227,-781,-791,3.6612588160205632,22,22
228,-783,-791,3.6715199458412826,22,22
229,-783,-791,3.681710169883445,22,22
230,-783,-791,3.6916931928135455,22,22
231,-785,-791,3.701051534852013,22,22
232,-787,-791,3.7118490969296545,22,22
233,-791,-791,3.7215275829657912,22,22
234,-791,-791,3.731961141806096,22,22
235,-791,-791,3.741730867885053,22,22
236,-791,-791,3.8033103228081018,22,22
237,-791,-791,3.8145401999354362,22,22
238,-791,-791,3.824336095014587,22,22
239,-791,-791,3.8340169459115714,22,22
240,-791,-791,3.8443213410209864,22,22
241,-791,-791,3.855049626901746,22,22
242,-789,-791,3.867494307924062,21,22
243,-791,-791,3.877442406024784,22,22
244,-791,-791,3.8881513189990073,22,22
245,-791,-791,3.904034493956715,22,22
246,-791,-791,3.9150217298883945,22,22
247,-789,-791,3.9259080688934773,22,22
248,-789,-791,3.9363744088914245,22,22
249,-787,-791,3.948467402951792,23,22
250,-791,-791,3.960187187884003,22,22
251,-791,-791,3.9704401418566704,22,22
252,-791,-791,3.9797934889793396,22,22
253,-791,-791,3.9884461858309805,22,22
254,-791,-791,3.9988020539749414,22,22
255,-791,-791,4.008343664929271,22,22
256,-791,-791,4.016939278924838,22,22
257,-791,-791,4.025448845000938,22,22
258,-791,-791,4.034795774845406,22,22
259,-791,-791,4.044290995923802,22,22
260,-789,-791,4.053829693933949,21,22
261,-791,-791,4.062479839893058,22,22
262,-791,-791,4.071306833997369,22,22
263,-791,-791,4.080481657991186,22,22
264,-791,-791,4.090900836978108,22,22
265,-791,-791,4.102273299824446,22,22
266,-789,-791,4.112797712907195,22,22
267,-787,-791,4.122416764032096,23,22
268,-791,-791,4.132716221967712,22,22
269,-791,-791,4.143828762928024,22,22
270,-789,-791,4.155427983030677,21,22
271,-791,-791,4.165067297872156,22,22
272,-797,-797,4.255302179837599,22,22
273,-797,-797,4.265451625920832,22,22
274,-797,-797,4.275831326842308,22,22
275,-797,-797,4.286087704822421,22,22
276,-795,-797,4.296509454026818,22,22
277,-795,-797,4.307302276836708,22,22
278,-803,-803,4.343466593883932,22,22
279,-805,-805,4.382980444934219,21,21
280,-803,-805,4.393948543816805,21,21
281,-801,-805,4.403743133880198,21,21
282,-799,-805,4.413181244861335,21,21
283,-801,-805,4.421559806913137,21,21
284,-801,-805,4.430646539898589,21,21
285,-799,-805,4.438904786948115,22,21
286,-799,-805,4.44762730691582,22,21
287,-799,-805,4.4562746689189225,22,21
288,-799,-805,4.46543418080546,22,21
289,-797,-805,4.474172089947388,22,21
290,-801,-805,4.482987338909879,21,21
291,-799,-805,4.491463313810527,22,21
292,-801,-805,4.501005074940622,21,21
293,-803,-805,4.510209383908659,21,21
294,-803,-805,4.519554846920073,21,21
295,-803,-805,4.531550623010844,21,21
296,-805,-805,4.5419985458720475,21,21
297,-805,-805,4.552214256953448,21,21
298,-803,-805,4.562668945873156,22,21
299,-805,-805,4.623430147999898,21,21
300,-803,-805,4.634497607825324,21,21
301,-801,-805,4.643919339869171,21,21
302,-797,-805,4.653223062865436,21,21
303,-797,-805,4.662990941898897,21,21
304,-803,-805,4.671641991939396,21,21
305,-803,-805,4.680021859938279,21,21
306,-803,-805,4.688317348016426,21,21
307,-803,-805,4.697376154828817,21,21
308,-803,-805,4.706949861021712,21,21
309,-807,-807,4.752570518990979,21,21
310,-807,-807,4.762976687867194,21,21
311,-807,-807,4.773627569898963,21,21
312,-805,-807,4.784398786956444,20,21
313,-807,-807,4.794667501933873,21,21
314,-807,-807,4.804756906814873,21,21
315,-807,-807,4.814117801841348,21,21
316,-805,-807,4.822808115975931,22,21
317,-807,-807,4.831972195999697,21,21
318,-805,-807,4.840453404933214,21,21
319,-805,-807,4.849211624823511,21,21
320,-803,-807,4.857468236936256,20,21
321,-805,-807,4.8655513499397784,21,21
322,-805,-807,4.87388703180477,21,21
323,-803,-807,4.882411206839606,22,21
324,-803,-807,4.891311598010361,22,21
325,-803,-807,4.9002850209362805,22,21
326,-803,-807,4.910545208957046,22,21
327,-805,-807,4.921001866925508,21,21
328,-803,-807,4.9308191610034555,22,21
329,-805,-807,4.94036578387022,21,21
330,-805,-807,4.949961380800232,21,21
331,-807,-807,4.959985777968541,21,21
332,-805,-807,4.969345782883465,21,21
333,-805,-807,4.9797613059636205,21,21
334,-805,-807,5.040905457921326,21,21
335,-805,-807,5.052137687802315,21,21
336,-803,-807,5.061688247835264,21,21
337,-801,-807,5.071091696852818,21,21
338,-801,-807,5.0809363999869674,21,21
339,-809,-809,5.115751080913469,21,21
340,-809,-809,5.126536177005619,21,21
341,-811,-811,5.1698643558193,21,21
342,-811,-811,5.179478030884638,21,21
343,-811,-811,5.188740205951035,21,21
344,-813,-813,5.23224507085979,21,21
345,-815,-815,5.270684893010184,21,21
346,-815,-815,5.279588494915515,21,21
347,-815,-815,5.289157475810498,21,21
348,-813,-815,5.297811128897592,20,21
349,-815,-815,5.3059841089416295,21,21
350,-813,-815,5.314474605023861,21,21
351,-813,-815,5.376856426009908,21,21
352,-813,-815,5.387938947882503,21,21
353,-811,-815,5.398081173887476,21,21
354,-809,-815,5.408297311980277,21,21
355,-807,-815,5.4185803909786046,21,21
356,-809,-815,5.428757332963869,21,21
357,-807,-815,5.438379528000951,20,21
358,-809,-815,5.448132645804435,21,21
359,-809,-815,5.457319931825623,21,21
360,-809,-815,5.465924222953618,21,21
361,-809,-815,5.47451765392907,21,21
362,-807,-815,5.483141318894923,20,21
363,-809,-815,5.491608117939904,21,21
364,-807,-815,5.500155283836648,21,21
365,-805,-815,5.508526667021215,21,21
366,-809,-815,5.517051086993888,21,21
367,-807,-815,5.525357585866004,21,21
368,-807,-815,5.535000352887437,21,21
369,-809,-815,5.5431964949239045,21,21
370,-809,-815,5.551552003948018,21,21
371,-819,-819,5.581770914839581,20,20
372,-817,-819,5.592032542917877,19,20
373,-819,-819,5.601191331865266,20,20
374,-819,-819,5.611520865932107,20,20
375,-819,-819,5.622964151902124,20,20
376,-821,-821,5.6595881138928235,20,20
377,-815,-821,5.669024429982528,20,20
378,-813,-821,5.680043902946636,20,20
379,-813,-821,5.6888566059060395,20,20
380,-815,-821,5.69759695394896,20,20
381,-815,-821,5.756631740834564,20,20
382,-815,-821,5.766602511983365,20,20
383,-813,-821,5.775888732867315,20,20
384,-811,-821,5.785128062823787,21,20
385,-811,-821,5.795359240844846,21,20
386,-811,-821,5.805280491011217,21,20
387,-813,-821,5.81521507888101,20,20
388,-811,-821,5.826561657013372,20,20
389,-809,-821,5.8373426359612495,20,20
390,-809,-821,5.848265546839684,20,20
391,-807,-821,5.859202313004062,20,20
392,-809,-821,5.869806398870423,20,20
393,-807,-821,5.880391121841967,20,20
394,-809,-821,5.8902000319212675,20,20
395,-811,-821,5.898991416906938,20,20
396,-811,-821,5.907566715963185,20,20
397,-811,-821,5.915975264972076,20,20
398,-815,-821,5.924214929807931,20,20
399,-819,-821,5.932325572008267,20,20
400,-817,-821,5.940506187966093,20,20
401,-815,-821,5.949007055955008,20,20
402,-813,-821,5.957141833845526,21,20
403,-815,-821,5.965670611010864,20,20
404,-815,-821,5.973744158865884,20,20
405,-815,-821,5.9820156479254365,20,20
406,-813,-821,5.990052229957655,20,20
407,-811,-821,5.99863439402543,20,20
408,-811,-821,6.008140941848978,20,20
409,-809,-821,6.017355095827952,20,20
410,-805,-821,6.026906943880022,20,20
411,-807,-821,6.036524366820231,21,20
412,-807,-821,6.049583135871217,21,20
413,-807,-821,6.060157469008118,21,20
414,-805,-821,6.069698766805232,20,20
415,-809,-821,6.080730506917462,20,20
416,-809,-821,6.09088263195008,20,20
417,-809,-821,6.100655538029969,20,20
418,-811,-821,6.109198341844603,20,20
419,-813,-821,6.117106937803328,20,20
420,-813,-821,6.125495933927596,20,20
421,-815,-821,6.133827393874526,20,20
422,-817,-821,6.142262149835005,20,20
423,-817,-821,6.15042086597532,20,20
424,-815,-821,6.158428807975724,21,20
425,-817,-821,6.167379155987874,20,20
426,-815,-821,6.1757062438409775,20,20
427,-817,-821,6.1837187060154974,20,20
428,-819,-821,6.191828661831096,20,20
429,-821,-821,6.200310952961445,20,20
430,-819,-821,6.209861625917256,20,20
431,-817,-821,6.21966503886506,20,20
432,-819,-821,6.230536674847826,20,20
433,-817,-821,6.296362692955881,20,20
434,-815,-821,6.30667010997422,20,20
435,-813,-821,6.31651998590678,20,20
436,-815,-821,6.3259097908157855,20,20
437,-815,-821,6.335677121998742,20,20
438,-815,-821,6.344955371925607,20,20
439,-815,-821,6.353712369920686,20,20
440,-813,-821,6.361846274929121,20,20
441,-813,-821,6.370208399835974,20,20
442,-811,-821,6.378241082886234,20,20
443,-809,-821,6.386297219898552,20,20
444,-813,-821,6.394346983870491,20,20
445,-817,-821,6.4027378228493035,20,20
446,-817,-821,6.411420234944671,20,20
447,-815,-821,6.420669432030991,20,20
448,-815,-821,6.43166236882098,20,20
449,-813,-821,6.443056653952226,20,20
450,-815,-821,6.45271002384834,20,20
451,-813,-821,6.464328116970137,21,20
452,-815,-821,6.475064234808087,20,20
453,-813,-821,6.4851563749834895,20,20
454,-813,-821,6.496164496988058,20,20
455,-811,-821,6.506488798884675,20,20
456,-811,-821,6.516126576811075,20,20
457,-809,-821,6.526114367879927,20,20
458,-811,-821,6.535006140824407,20,20
459,-811,-821,6.544249821919948,20,20
460,-811,-821,6.552550185006112,20,20
461,-807,-821,6.561038082931191,20,20
462,-805,-821,6.569163352949545,20,20
463,-803,-821,6.5772955098655075,20,20
464,-801,-821,6.585352972848341,20,20
465,-803,-821,6.594042700016871,20,20
466,-805,-821,6.602043065009639,20,20
467,-807,-821,6.6100279439706355,20,20
468,-809,-821,6.618255871813744,20,20
469,-809,-821,6.628007045947015,20,20
470,-809,-821,6.6376690559554845,20,20
471,-809,-821,6.6471247668378055,20,20
472,-809,-821,6.656257351860404,20,20
473,-815,-821,6.666675301967189,20,20
474,-813,-821,6.677000663941726,20,20
475,-813,-821,6.68739782483317,20,20
476,-811,-821,6.6977855649311095,20,20
477,-807,-821,6.708249393850565,21,20
478,-807,-821,6.769093533977866,21,20
479,-811,-821,6.780503140995279,20,20
480,-807,-821,6.790018623927608,21,20
481,-807,-821,6.8002299189101905,21,20
482,-811,-821,6.809794623870403,20,20
483,-807,-821,6.819004497025162,20,20
484,-807,-821,6.827941668918356,20,20
485,-811,-821,6.8382496850099415,20,20
486,-813,-821,6.849803374847397,20,20
487,-811,-821,6.860671204980463,20,20
488,-809,-821,6.870439193909988,20,20
489,-809,-821,6.88074313593097,20,20
490,-813,-821,6.891162414802238,20,20
491,-813,-821,6.9013909108471125,20,20
492,-813,-821,6.911913399817422,20,20
493,-813,-821,6.921600817004219,20,20
494,-813,-821,6.93110898998566,20,20
495,-817,-821,6.939466608921066,20,20
496,-815,-821,6.948104150826111,20,20
497,-813,-821,6.95664701401256,20,20
498,-819,-821,6.965039127971977,20,20
499,-819,-821,6.973352820845321,20,20
500,-819,-821,6.981795631814748,20,20
501,-817,-821,6.9905141848139465,20,20
502,-817,-821,6.998611320974305,20,20
503,-817,-821,7.006645832909271,20,20
504,-819,-821,7.014676967868581,20,20
505,-815,-821,7.0229092999361455,21,20
506,-815,-821,7.030848244903609,21,20
507,-815,-821,7.039465126814321,21,20
508,-815,-821,7.051009114831686,21,20
509,-815,-821,7.061769658932462,21,20
510,-813,-821,7.071982211899012,21,20
511,-815,-821,7.08290601382032,21,20
512,-815,-821,7.092954665888101,21,20
513,-815,-821,7.104343238985166,21,20
514,-813,-821,7.114050228847191,21,20
515,-811,-821,7.123188248835504,20,20
516,-813,-821,7.132612654007971,21,20
517,-815,-821,7.142410117899999,21,20
518,-815,-821,7.15108593297191,21,20
519,-815,-821,7.159690325846896,21,20
520,-815,-821,7.219894351903349,21,20
521,-819,-821,7.231014163000509,21,20
522,-821,-821,7.240742989815772,20,20
523,-823,-823,7.283357901964337,20,20
524,-823,-823,7.294187831925228,20,20
525,-823,-823,7.304478864884004,20,20
526,-823,-823,7.314519632840529,20,20
527,-823,-823,7.324574970873073,20,20
528,-823,-823,7.334769843844697,20,20
529,-827,-827,7.375782442977652,20,20
530,-825,-827,7.3841558049898595,20,20
531,-825,-827,7.392615654971451,20,20
532,-831,-831,7.426942392019555,20,20
533,-833,-833,7.46511460095644,20,20
534,-831,-833,7.474849752848968,21,20
535,-833,-833,7.483967107022181,20,20
536,-831,-833,7.5483768209815025,20,20
537,-833,-833,7.55891137290746,20,20
538,-831,-833,7.568243846995756,20,20
539,-829,-833,7.577619792893529,21,20
540,-831,-833,7.587725204881281,20,20
541,-831,-833,7.597045939881355,20,20
542,-829,-833,7.60555315297097,20,20
543,-831,-833,7.613837881945074,20,20
544,-827,-833,7.622221774887294,20,20
545,-831,-833,7.630349286831915,20,20
546,-829,-833,7.638456403976306,21,20
547,-831,-833,7.6469334489665926,20,20
548,-829,-833,7.655376003822312,21,20
549,-829,-833,7.6639109898824245,21,20
550,-831,-833,7.6723929308354855,21,20
551,-833,-833,7.682514522923157,20,20
552,-833,-833,7.6916170958429575,20,20
553,-833,-833,7.7002544708084315,20,20
554,-833,-833,7.710168296936899,20,20
555,-831,-833,7.719870312837884,20,20
556,-833,-833,7.730411635013297,20,20
557,-833,-833,7.741243589902297,20,20
558,-833,-833,7.751160174841061,20,20
559,-831,-833,7.76184908580035,21,20
560,-833,-833,7.771971996873617,20,20
561,-831,-833,7.78127131680958,21,20
562,-831,-833,7.789808691944927,21,20
563,-833,-833,7.800867331912741,20,20
564,-831,-833,7.809759941883385,20,20
565,-831,-833,7.817856756970286,20,20
566,-833,-833,7.8263875618577,20,20
567,-831,-833,7.834989079972729,20,20
568,-829,-833,7.843464458826929,20,20
569,-831,-833,7.851641787914559,20,20
570,-831,-833,7.859780533006415,20,20
571,-829,-833,7.868186648003757,21,20
572,-831,-833,7.876680335961282,20,20
573,-829,-833,7.885157153941691,21,20
574,-829,-833,7.895496106008068,21,20
575,-831,-833,7.905490346020088,20,20
576,-829,-833,7.915621391031891,20,20
577,-829,-833,7.925249239895493,20,20
578,-829,-833,7.934220834868029,20,20
579,-829,-833,7.9441096698865294,20,20
580,-829,-833,7.95300313597545,20,20
581,-831,-833,7.9623744008131325,20,20
582,-829,-833,7.971433960832655,20,20
583,-827,-833,8.031943931011483,21,20
584,-829,-833,8.042807538993657,20,20
585,-827,-833,8.052494056988508,21,20
586,-827,-833,8.062284344807267,21,20
587,-829,-833,8.072273353813216,20,20
588,-831,-833,8.081384877907112,20,20
589,-831,-833,8.089726503007114,20,20
590,-829,-833,8.098214022815228,20,20
591,-831,-833,8.107965508010238,20,20
592,-833,-833,8.11738027096726,20,20
593,-831,-833,8.128130252938718,20,20
594,-827,-833,8.137485971907154,20,20
595,-831,-833,8.148132763803005,20,20
596,-829,-833,8.158025473821908,21,20
597,-831,-833,8.168572144815698,20,20
598,-829,-833,8.178661902900785,21,20
599,-829,-833,8.189110302831978,21,20
600,-827,-833,8.198952284874395,20,20
601,-833,-833,8.207878364948556,20,20
602,-833,-833,8.216704809805378,20,20
603,-831,-833,8.225243460852653,19,20
604,-833,-833,8.233161407988518,19,20
605,-835,-835,8.269588246010244,20,20
606,-835,-835,8.278409361839294,20,20
607,-835,-835,8.286619709804654,20,20
608,-833,-835,8.29478409490548,20,20
