Iteration,Current evaluation,Best evaluation,Time Used,Current colours used,Best colours used
1,-3662,-3662,10.212437032954767,73,73
2,-3664,-3664,15.721620549913496,73,73
3,-3668,-3668,21.013148935046047,73,73
4,-3672,-3672,26.88007718184963,73,73
5,-3676,-3676,31.87911980599165,73,73
6,-3678,-3678,35.16690427903086,73,73
7,-3680,-3680,38.693377875955775,73,73
8,-3684,-3684,41.74119450105354,73,73
9,-3686,-3686,44.79253092803992,73,73
10,-3688,-3688,47.81144209788181,73,73
11,-3690,-3690,50.6103405719623,73,73
12,-3692,-3692,53.40148573205806,73,73
13,-3696,-3696,56.149507239926606,73,73
14,-3698,-3698,58.684661716921255,73,73
15,-3700,-3700,61.371436836896464,73,73
16,-3710,-3710,63.88665941799991,73,73
17,-3712,-3712,66.2399378218688,73,73
18,-3718,-3718,68.5846636230126,73,73
19,-3720,-3720,70.86921883700415,73,73
20,-3722,-3722,72.7855626209639,73,73
21,-3724,-3724,74.77292782394215,73,73
22,-3730,-3730,76.74600955192,72,72
23,-3732,-3732,78.61376430094242,72,72
24,-3734,-3734,80.51256817299873,72,72
25,-3738,-3738,82.35149920685217,72,72
26,-3740,-3740,84.03709584497847,72,72
27,-3742,-3742,85.75733784795739,72,72
28,-3744,-3744,87.45886155986227,72,72
29,-3746,-3746,88.97756890603341,72,72
30,-3748,-3748,90.67368258303031,72,72
31,-3750,-3750,92.41042581689544,72,72
32,-3752,-3752,93.9639411799144,72,72
33,-3754,-3754,95.61301844497211,72,72
34,-3758,-3758,97.32263410300948,72,72
35,-3760,-3760,98.8900563500356,72,72
36,-3766,-3766,100.6098164068535,72,72
37,-3768,-3768,102.3104536079336,72,72
38,-3776,-3776,103.93362527084537,72,72
39,-3778,-3778,105.69770258897915,72,72
40,-3780,-3780,107.31625491497107,72,72
41,-3784,-3784,109.06141047901474,72,72
42,-3786,-3786,110.8953385730274,71,71
43,-3788,-3788,112.48310391092673,71,71
44,-3790,-3790,114.2607591189444,71,71
45,-3792,-3792,116.03823576495051,71,71
46,-3796,-3796,117.5887251610402,71,71
47,-3798,-3798,119.40937576093711,71,71
48,-3800,-3800,121.24539541685954,71,71
49,-3806,-3806,122.97974480502307,71,71
50,-3808,-3808,124.8273003839422,71,71
51,-3810,-3810,127.45388318994083,71,71
52,-3812,-3812,130.30601376388222,71,71
53,-3818,-3818,132.741575460881,71,71
54,-3826,-3826,135.22595175285824,71,71
55,-3830,-3830,137.64838800183497,71,71
56,-3832,-3832,139.98692248784937,71,71
57,-3838,-3838,142.39103591395542,70,70
58,-3842,-3842,144.81877790484577,70,70
59,-3844,-3844,147.15622138301842,70,70
60,-3846,-3846,149.83640456898138,69,69
61,-3850,-3850,152.35563204600476,69,69
62,-3852,-3852,154.6696634888649,69,69
63,-3854,-3854,157.03290494997054,69,69
