Iteration,Current evaluation,Best evaluation,Time Used,Current colours used,Best colours used
1,-3626,-3626,15.445607532048598,74,74
2,-3628,-3628,22.569306589197367,74,74
3,-3630,-3630,29.34353564400226,74,74
4,-3632,-3632,36.706773644080386,74,74
5,-3636,-3636,43.46956365602091,74,74
6,-3638,-3638,50.769886864116415,74,74
7,-3640,-3640,57.91287376708351,74,74
8,-3642,-3642,65.1358305150643,74,74
9,-3644,-3644,71.87145651201718,74,74
10,-3646,-3646,79.27320861117914,74,74
11,-3648,-3648,86.81500987801701,74,74
12,-3652,-3652,93.68765579117462,74,74
13,-3654,-3654,101.07512819999829,74,74
14,-3656,-3656,107.89071271312423,74,74
15,-3658,-3658,114.70274481805973,74,74
16,-3660,-3660,121.36178240412846,74,74
17,-3662,-3662,128.53966478002258,74,74
18,-3664,-3664,135.36964739020914,74,74
19,-3666,-3666,142.221894498216,74,74
20,-3670,-3670,148.67051891004667,74,74
21,-3672,-3672,155.35794078116305,74,74
22,-3674,-3674,162.33769895415753,74,74
23,-3676,-3676,169.05392711400054,74,74
24,-3680,-3680,176.23852331214584,74,74
25,-3684,-3684,183.11454465100542,74,74
26,-3688,-3688,190.0513434591703,74,74
27,-3690,-3690,196.49778309720568,74,74
28,-3692,-3692,203.11543111107312,74,74
29,-3694,-3694,210.05365975713357,74,74
30,-3698,-3698,216.83556579402648,74,74
31,-3700,-3700,224.5009451941587,74,74
32,-3706,-3706,231.33049961715005,74,74
33,-3708,-3708,238.0741898950655,74,74
34,-3710,-3710,244.84888979815878,74,74
35,-3716,-3716,251.930048589129,74,74
36,-3722,-3722,258.8121281519998,74,74
37,-3724,-3724,265.7424048120156,74,74
38,-3726,-3726,272.2029891840648,74,74
39,-3728,-3728,279.00371490814723,74,74
40,-3732,-3732,286.0845141550526,74,74
41,-3734,-3734,292.85368378809653,74,74
42,-3736,-3736,300.01391959306784,73,73
43,-3738,-3738,306.8096979181282,73,73
44,-3740,-3740,313.7242415410001,73,73
45,-3742,-3742,320.16492385510355,73,73
46,-3746,-3746,326.85582064511254,73,73
47,-3748,-3748,333.8018855450209,73,73
48,-3750,-3750,340.3711547860876,73,73
49,-3756,-3756,347.3974975091405,73,73
50,-3762,-3762,354.2443248711061,72,72
51,-3764,-3764,360.95342097012326,72,72
52,-3766,-3766,367.70719436299987,72,72
53,-3770,-3770,374.87546348106116,71,71
54,-3772,-3772,381.6361924991943,71,71
55,-3776,-3776,388.0798050791491,71,71
56,-3778,-3778,395.09909078199416,71,71
57,-3780,-3780,401.79888854105957,71,71
58,-3782,-3782,408.79326869221404,71,71
59,-3784,-3784,415.59611276816577,71,71
60,-3786,-3786,422.2881011250429,71,71
61,-3788,-3788,428.9234567251988,71,71
62,-3792,-3792,435.94961363915354,71,71
63,-3796,-3796,442.61578535917215,71,71
64,-3804,-3804,449.70219582202844,71,71
65,-3806,-3806,456.4452658891678,71,71
66,-3808,-3808,462.7336498980876,71,71
67,-3810,-3810,469.81918932916597,71,71
68,-3812,-3812,476.53846436413005,71,71
69,-3814,-3814,483.62347535113804,71,71
70,-3816,-3816,490.6501588821411,71,71
71,-3818,-3818,496.96475351112895,70,70
72,-3822,-3822,503.9893675711937,70,70
73,-3830,-3830,510.7250970250461,70,70
74,-3832,-3832,517.8658804751467,70,70
75,-3834,-3834,524.8536624310073,70,70
76,-3836,-3836,531.3187500301283,70,70
77,-3838,-3838,538.4156003480311,70,70
78,-3842,-3842,545.0889859730378,70,70
79,-3844,-3844,552.1562058080453,70,70
80,-3846,-3846,559.3034450712148,70,70
81,-3848,-3848,565.8551662561949,70,70
82,-3850,-3850,572.8428025750909,70,70
83,-3852,-3852,579.5281462802086,70,70
84,-3856,-3856,586.5011559370905,70,70
85,-3858,-3858,593.6363394160289,70,70
