Iteration,Current evaluation,Best evaluation,Time Used,Current colours used,Best colours used
1,-693,-693,0.056307570077478886,25,25
2,-695,-695,0.13336382596753538,25,25
3,-697,-697,0.16469890298321843,25,25
4,-703,-703,0.19651180389337242,25,25
5,-705,-705,0.2312549080234021,25,25
6,-707,-707,0.2636988239828497,25,25
7,-713,-713,0.29765925998799503,24,24
8,-717,-717,0.3802518108859658,24,24
9,-719,-719,0.4154105558991432,24,24
10,-721,-721,0.4528437058907002,24,24
11,-727,-727,0.4869486589450389,23,23
12,-727,-727,0.49728682404384017,23,23
13,-729,-729,0.5327687850221992,23,23
14,-729,-729,0.5439467348624021,23,23
15,-729,-729,0.5538502549752593,23,23
16,-733,-733,0.6375344048719853,23,23
17,-733,-733,0.6476942559238523,23,23
18,-733,-733,0.6576195729430765,23,23
19,-733,-733,0.6684634189587086,23,23
20,-733,-733,0.6788033400662243,23,23
21,-733,-733,0.6894125810358673,23,23
22,-733,-733,0.6997503668535501,23,23
23,-735,-735,0.7392343650572002,23,23
24,-737,-737,0.7764744129963219,23,23
25,-737,-737,0.7866127130109817,23,23
26,-737,-737,0.7961717760190368,23,23
27,-737,-737,0.8057570238597691,23,23
28,-737,-737,0.8156184449326247,23,23
29,-737,-737,0.8251136299222708,23,23
30,-739,-739,0.8577274300623685,23,23
31,-741,-741,0.944984600879252,23,23
32,-743,-743,0.981005575042218,23,23
33,-751,-751,1.0185227158945054,23,23
34,-753,-753,1.05356140085496,22,22
35,-755,-755,1.0904321200214326,22,22
36,-761,-761,1.1254767258651555,22,22
37,-761,-761,1.1353272360283881,22,22
38,-761,-761,1.1447025290690362,22,22
39,-761,-761,1.1546201729215682,22,22
40,-761,-761,1.164364401018247,22,22
41,-761,-761,1.1746277890633792,22,22
42,-761,-761,1.1843735720030963,22,22
43,-763,-763,1.2691722919698805,22,22
44,-763,-763,1.2793923099525273,22,22
45,-763,-763,1.2888551510404795,22,22
46,-763,-763,1.298179087927565,22,22
47,-763,-763,1.3076218299102038,22,22
48,-765,-765,1.344685134012252,22,22
49,-765,-765,1.3542108640540391,22,22
50,-765,-765,1.3645513670053333,22,22
51,-765,-765,1.3751795329153538,22,22
52,-767,-767,1.4132511080242693,22,22
53,-777,-777,1.4505347518716007,22,22
54,-777,-777,1.461417483864352,22,22
55,-777,-777,1.4712276528589427,22,22
56,-775,-777,1.4807660679798573,21,22
57,-777,-777,1.4899235458578914,22,22
58,-779,-779,1.575062865857035,22,22
59,-781,-781,1.6113267638720572,22,22
60,-787,-787,1.6479797868523747,22,22
61,-789,-789,1.6833237779792398,21,21
62,-789,-789,1.6927438508719206,21,21
63,-787,-789,1.7019433530513197,21,21
64,-785,-789,1.7110938590485603,21,21
65,-783,-789,1.7205815089400858,21,21
66,-781,-789,1.7297023159917444,21,21
67,-785,-789,1.7388334318529814,21,21
68,-783,-789,1.7479954499285668,21,21
69,-785,-789,1.757362572941929,21,21
70,-783,-789,1.7664634238462895,21,21
71,-785,-789,1.7755698610562831,21,21
72,-785,-789,1.7847591158933938,21,21
73,-785,-789,1.79455119301565,21,21
74,-783,-789,1.8042730188462883,22,21
75,-783,-789,1.8142476449720562,22,21
76,-783,-789,1.8243208068888634,22,21
77,-781,-789,1.8353122018743306,21,21
78,-783,-789,1.845218980917707,22,21
79,-785,-789,1.8552488510031253,22,21
80,-789,-789,1.865534638054669,22,21
81,-789,-789,1.9249326759018004,22,21
82,-789,-789,1.9354116760659963,22,21
83,-789,-789,1.945347003871575,22,21
84,-789,-789,1.95539545500651,22,21
85,-787,-789,1.9656548108905554,22,21
86,-789,-789,1.9755798059049994,22,21
87,-791,-791,2.0074640619568527,22,22
88,-791,-791,2.0176939798984677,22,22
89,-791,-791,2.0281476930249482,22,22
90,-791,-791,2.0381951748859137,22,22
91,-793,-793,2.0728159218560904,22,22
92,-791,-793,2.082946388050914,22,22
93,-789,-793,2.092863952042535,22,22
94,-791,-793,2.102703091921285,22,22
95,-791,-793,2.112883935915306,22,22
96,-791,-793,2.122634840896353,22,22
97,-791,-793,2.132293198024854,22,22
98,-791,-793,2.1418402320705354,22,22
99,-793,-793,2.1518335109576583,22,22
100,-793,-793,2.161544455913827,22,22
101,-793,-793,2.1712453130166978,22,22
102,-793,-793,2.180895522935316,22,22
103,-793,-793,2.1905828989110887,22,22
104,-791,-793,2.2003052569925785,21,22
105,-793,-793,2.209562389878556,22,22
106,-793,-793,2.2198953828774393,22,22
107,-793,-793,2.2301089358516037,22,22
108,-793,-793,2.240642672870308,22,22
109,-793,-793,2.250549098942429,22,22
110,-791,-793,2.313272902974859,21,22
111,-795,-795,2.350905155064538,21,21
112,-793,-795,2.3604026560205966,21,21
113,-793,-795,2.369736960856244,21,21
114,-793,-795,2.379005379974842,21,21
115,-791,-795,2.388770679011941,21,21
116,-789,-795,2.3980322449933738,21,21
117,-789,-795,2.407268882030621,21,21
118,-787,-795,2.4165138700045645,21,21
119,-789,-795,2.426060722908005,21,21
120,-789,-795,2.4358958029188216,21,21
121,-791,-795,2.445506763877347,21,21
122,-791,-795,2.455405396874994,21,21
123,-791,-795,2.465260935947299,21,21
124,-791,-795,2.475230790907517,21,21
125,-791,-795,2.4851345759816468,21,21
126,-793,-795,2.494923993013799,21,21
127,-793,-795,2.504890101030469,21,21
128,-791,-795,2.5142456558533013,21,21
129,-789,-795,2.5238187059294432,21,21
130,-787,-795,2.5332765060011297,21,21
131,-787,-795,2.5429771719500422,21,21
132,-789,-795,2.5523359968792647,21,21
133,-787,-795,2.561615769052878,21,21
134,-789,-795,2.5708123550284654,21,21
135,-795,-795,2.5804416248574853,21,21
136,-795,-795,2.5896679379511625,21,21
137,-795,-795,2.5989328420255333,21,21
138,-793,-795,2.6083465460687876,20,21
139,-795,-795,2.6176722708623856,21,21
140,-795,-795,2.6270078599918634,21,21
141,-795,-795,2.6367489818949252,21,21
142,-795,-795,2.6465606240089983,21,21
143,-793,-795,2.6565601809415966,20,21
144,-795,-795,2.6658223150298,21,21
145,-797,-797,2.751800244906917,21,21
146,-799,-799,2.7905355158727616,21,21
147,-801,-801,2.8239900248590857,21,21
148,-801,-801,2.8332853629253805,21,21
149,-801,-801,2.8425282628741115,21,21
150,-807,-807,2.8769754350651056,21,21
151,-809,-809,2.9135348659474403,21,21
152,-813,-813,3.002416152972728,21,21
153,-817,-817,3.0417949128896,21,21
154,-825,-825,3.079222889849916,21,21
155,-837,-837,3.1203989339992404,21,21
156,-839,-839,3.160666153067723,20,20
157,-839,-839,3.1715712379664183,20,20
158,-839,-839,3.1818516668863595,20,20
159,-839,-839,3.191590836038813,20,20
160,-839,-839,3.2013287448789924,20,20
161,-837,-839,3.2110897130332887,20,20
162,-841,-841,3.2456802788656205,20,20
163,-841,-841,3.2547847570385784,20,20
164,-841,-841,3.3181314549874514,20,20
165,-839,-841,3.3292041819076985,20,20
166,-839,-841,3.3393129128962755,20,20
167,-841,-841,3.3491137970704585,20,20
168,-839,-841,3.35950262285769,20,20
169,-841,-841,3.3689471259713173,20,20
170,-839,-841,3.3781531150452793,20,20
171,-851,-851,3.4155969170387834,20,20
172,-851,-851,3.424886337015778,20,20
173,-849,-851,3.4345830439124256,19,20
174,-851,-851,3.443284642882645,20,20
175,-851,-851,3.452253240859136,20,20
176,-849,-851,3.4612757039722055,20,20
177,-851,-851,3.4710937498603016,20,20
178,-851,-851,3.4811764280311763,20,20
179,-849,-851,3.491257671965286,19,20
180,-849,-851,3.500672679860145,19,20
181,-851,-851,3.510358297964558,20,20
182,-849,-851,3.520416764076799,20,20
183,-847,-851,3.53023202996701,20,20
184,-849,-851,3.5403269638773054,20,20
185,-847,-851,3.5550677310675383,20,20
186,-849,-851,3.572929086862132,20,20
187,-849,-851,3.582945200847462,20,20
188,-847,-851,3.592378966975957,19,20
189,-849,-851,3.6016016509383917,20,20
190,-847,-851,3.6106821638531983,20,20
191,-845,-851,3.619739237939939,19,20
192,-847,-851,3.6283881419803947,20,20
193,-847,-851,3.6378163339104503,20,20
194,-851,-851,3.6470968818757683,20,20
195,-851,-851,3.6561571459751576,20,20
196,-849,-851,3.665263897040859,19,20
197,-849,-851,3.6744434798602015,19,20
198,-851,-851,3.683545517968014,20,20
199,-851,-851,3.692888957913965,20,20
200,-849,-851,3.702386830933392,19,20
201,-851,-851,3.7646035889629275,20,20
202,-851,-851,3.7753190118819475,20,20
203,-849,-851,3.7852911178488284,20,20
204,-847,-851,3.7947097178548574,20,20
205,-845,-851,3.8042711769230664,20,20
206,-843,-851,3.813223569886759,20,20
207,-839,-851,3.8221576509531587,21,20
208,-839,-851,3.831490869866684,21,20
209,-839,-851,3.8412366199772805,21,20
210,-843,-851,3.8506017620675266,20,20
211,-839,-851,3.859569107880816,20,20
212,-835,-851,3.8684612039942294,20,20
213,-835,-851,3.8776424298994243,20,20
214,-839,-851,3.887491422938183,20,20
215,-837,-851,3.896966106025502,20,20
216,-835,-851,3.9068987919017673,21,20
217,-837,-851,3.9170298860408366,20,20
218,-835,-851,3.927242161007598,21,20
219,-839,-851,3.9372828230261803,20,20
220,-839,-851,3.9472446008585393,20,20
221,-839,-851,3.956972040934488,20,20
222,-837,-851,3.966301931068301,20,20
223,-837,-851,3.975705707911402,20,20
224,-843,-851,3.985263901995495,20,20
225,-841,-851,3.994338125921786,19,20
